animal,animal_num,time_at_maxON,stim_ON_delF,time_at_maxOFF,stim_OFF_delF
20200811_AWC_Is_odr1p_HEX_IAA_10K__1/20200811_AWC_Is_odr1p_HEX_IAA_10K__1_ImageJ_data.csv,1,36.75,2.851160685237545,60.75,1.1327264149561942
20200811_AWC_Is_odr1p_HEX_IAA_10K__2/20200811_AWC_Is_odr1p_HEX_IAA_10K__2_ImageJ_data.csv,2,36,0.045758407370691555,69.75,-0.23474096103654646
20200811_AWC_Is_odr1p_HEX_IAA_10K__3/20200811_AWC_Is_odr1p_HEX_IAA_10K__3_ImageJ_data.csv,3,34.25,0.06606097320579472,69.5,-0.1393510591947572
20200811_AWC_Is_odr1p_HEX_IAA_10K__4/20200811_AWC_Is_odr1p_HEX_IAA_10K__4_ImageJ_data.csv,4,38.25,-0.04186602048727986,66,-0.05721739802217854
20200811_AWC_Is_odr1p_HEX_IAA_10K__6/20200811_AWC_Is_odr1p_HEX_IAA_10K__6_ImageJ_data.csv,5,40.25,1.568550395046528,60.75,1.5279873093508345
20200811_AWC_Is_odr1p_HEX_IAA_10K__7/20200811_AWC_Is_odr1p_HEX_IAA_10K__7_ImageJ_data.csv,6,34,2.010330130502474,60.75,1.2310598315670593
20200828_AWC_Is_odr1p_HEX_IAA_10K__1/20200828_AWC_Is_odr1p_HEX_IAA_10K__1_ImageJ_data.csv,7,36.25,1.0367599649027814,60.75,0.4428488883267777
20200828_AWC_Is_odr1p_HEX_IAA_10K__10/20200828_AWC_Is_odr1p_HEX_IAA_10K__10_ImageJ_data.csv,8,40.25,1.6344809759780696,60.75,0.9716586797631485
20200828_AWC_Is_odr1p_HEX_IAA_10K__11/20200828_AWC_Is_odr1p_HEX_IAA_10K__11_ImageJ_data.csv,9,32.75,4.190791629427346,68.5,-0.1803937167470641
20200828_AWC_Is_odr1p_HEX_IAA_10K__12/20200828_AWC_Is_odr1p_HEX_IAA_10K__12_ImageJ_data.csv,10,40.25,0.4160854642068552,60.75,0.26352003093290866
20200828_AWC_Is_odr1p_HEX_IAA_10K__2/20200828_AWC_Is_odr1p_HEX_IAA_10K__2_ImageJ_data.csv,11,40.25,3.3009531552423534,60.75,1.6873942806685436
20200828_AWC_Is_odr1p_HEX_IAA_10K__3/20200828_AWC_Is_odr1p_HEX_IAA_10K__3_ImageJ_data.csv,12,40.25,2.723755822460787,60.75,2.2060991474074654
20200828_AWC_Is_odr1p_HEX_IAA_10K__4/20200828_AWC_Is_odr1p_HEX_IAA_10K__4_ImageJ_data.csv,13,37.75,-0.05455030161807722,61.75,0.2781165483145334
20200828_AWC_Is_odr1p_HEX_IAA_10K__5/20200828_AWC_Is_odr1p_HEX_IAA_10K__5_ImageJ_data.csv,14,40.25,0.5034759963156937,60.75,2.4246834750443242
20200828_AWC_Is_odr1p_HEX_IAA_10K__6/20200828_AWC_Is_odr1p_HEX_IAA_10K__6_ImageJ_data.csv,15,32.5,2.4432960730705373,60.75,1.7798705579026717
20200828_AWC_Is_odr1p_HEX_IAA_10K__7/20200828_AWC_Is_odr1p_HEX_IAA_10K__7_ImageJ_data.csv,16,40.25,2.348146177494204,60.75,1.6152510702642673
20200828_AWC_Is_odr1p_HEX_IAA_10K__8/20200828_AWC_Is_odr1p_HEX_IAA_10K__8_ImageJ_data.csv,17,36.75,2.8533805825564262,60.75,1.4588749606716462
20200828_AWC_Is_odr1p_HEX_IAA_10K__9/20200828_AWC_Is_odr1p_HEX_IAA_10K__9_ImageJ_data.csv,18,31.25,2.490231116365436,60.75,0.9065637345687259
