animal,animal_num,time_at_maxON,stim_ON_delF,time_at_maxOFF,stim_OFF_delF
20210616_ASH_unc31_HEX_10K__1/20210616_ASH_unc31_HEX_10K__1_ImageJ_data.csv,1,32,0.16267268731881918,68.5,0.23116879380545075
20210616_ASH_unc31_HEX_10K__2/20210616_ASH_unc31_HEX_10K__2_ImageJ_data.csv,2,33,0.40856334674098943,63.75,-0.0423662190708711
20210616_ASH_unc31_HEX_10K__3/20210616_ASH_unc31_HEX_10K__3_ImageJ_data.csv,3,31.25,0.0411493680803279,64.75,-0.19296974005942813
20210616_ASH_unc31_HEX_10K__4/20210616_ASH_unc31_HEX_10K__4_ImageJ_data.csv,4,40,1.3461829530462037,60.75,0.773743653308606
20210616_ASH_unc31_HEX_10K__5/20210616_ASH_unc31_HEX_10K__5_ImageJ_data.csv,5,33.5,0.79262494422834,66.5,-0.2584051295264068
20210616_ASH_unc31_HEX_10K__6/20210616_ASH_unc31_HEX_10K__6_ImageJ_data.csv,6,40,0.43976871675753176,60.75,0.8295300038419309
20210708_ASH_unc31_HEX_10K__1/20210708_ASH_unc31_HEX_10K__1_ImageJ_data.csv,7,35,0.08409884654546917,64,-0.052276038116712796
20210708_ASH_unc31_HEX_10K__2/20210708_ASH_unc31_HEX_10K__2_ImageJ_data.csv,8,31,0.3003009069908792,66.5,-0.3193529196126688
20210708_ASH_unc31_HEX_10K__3/20210708_ASH_unc31_HEX_10K__3_ImageJ_data.csv,9,33.75,0.8125428104349407,67,0.328840532803996
20210708_ASH_unc31_HEX_10K__4/20210708_ASH_unc31_HEX_10K__4_ImageJ_data.csv,10,32.75,0.23680788571132078,60.75,0.09605147529225466
20210708_ASH_unc31_HEX_10K__5/20210708_ASH_unc31_HEX_10K__5_ImageJ_data.csv,11,31.25,0.2536224036154666,60.75,0.16393728429460222
20210708_ASH_unc31_HEX_10K__6/20210708_ASH_unc31_HEX_10K__6_ImageJ_data.csv,12,32.25,0.06965647553521842,63.5,-0.04364941707900668
20210708_ASH_unc31_HEX_10K__7/20210708_ASH_unc31_HEX_10K__7_ImageJ_data.csv,13,31.75,0.432750323574046,61.75,0.14930093972717645
20210708_ASH_unc31_HEX_10K__8/20210708_ASH_unc31_HEX_10K__8_ImageJ_data.csv,14,36.75,0.18199387588695878,70,-0.16944144562372931
20210708_ASH_unc31_HEX_10K__9/20210708_ASH_unc31_HEX_10K__9_ImageJ_data.csv,15,39.75,0.09752541641335007,68.5,-0.019847822443963308
