animal,animal_num,time_at_maxON,stim_ON_delF,time_at_maxOFF,stim_OFF_delF
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,32.5,2.248007788962926,60.75,1.099091935560821
20210823_ASH_kyIs602_HEX_IAA_10K__10/20210823_ASH_kyIs602_HEX_IAA_10K__10_ImageJ_data.csv,2,31.25,1.1277652073011413,61.5,0.30638890309236866
20210823_ASH_kyIs602_HEX_IAA_10K__2/20210823_ASH_kyIs602_HEX_IAA_10K__2_ImageJ_data.csv,3,31,1.4726190584258068,70.25,-0.7397421161449956
20210823_ASH_kyIs602_HEX_IAA_10K__3/20210823_ASH_kyIs602_HEX_IAA_10K__3_ImageJ_data.csv,4,31.25,1.5418015286753464,61.25,0.762220708542853
20210823_ASH_kyIs602_HEX_IAA_10K__4/20210823_ASH_kyIs602_HEX_IAA_10K__4_ImageJ_data.csv,5,33.25,1.8000437239355833,60.75,0.8264632876354308
20210823_ASH_kyIs602_HEX_IAA_10K__5/20210823_ASH_kyIs602_HEX_IAA_10K__5_ImageJ_data.csv,6,31.25,1.627213537091083,60.75,1.14228605226572
20210823_ASH_kyIs602_HEX_IAA_10K__6/20210823_ASH_kyIs602_HEX_IAA_10K__6_ImageJ_data.csv,7,30.75,0.11943657582184634,70.25,0.3024123311409396
20210823_ASH_kyIs602_HEX_IAA_10K__7/20210823_ASH_kyIs602_HEX_IAA_10K__7_ImageJ_data.csv,8,31.25,0.6712630655770312,60.75,0.30275864047275786
20210823_ASH_kyIs602_HEX_IAA_10K__8/20210823_ASH_kyIs602_HEX_IAA_10K__8_ImageJ_data.csv,9,31,1.3351955675278064,60.75,0.4195962189445284
20210823_ASH_kyIs602_HEX_IAA_10K__9/20210823_ASH_kyIs602_HEX_IAA_10K__9_ImageJ_data.csv,10,31,1.639345399016366,60.75,0.5332834608665986
20210824_ASH_kyIs602_HEX_IAA_10K__1/20210824_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,11,31,1.6373560041846142,70,-0.10804663916446641
20210824_ASH_kyIs602_HEX_IAA_10K__2/20210824_ASH_kyIs602_HEX_IAA_10K__2_ImageJ_data.csv,12,31.25,1.1780535228398565,66,-0.5802685564022697
20210824_ASH_kyIs602_HEX_IAA_10K__3/20210824_ASH_kyIs602_HEX_IAA_10K__3_ImageJ_data.csv,13,31,1.623692318042499,60.75,0.19046102034314846
20210824_ASH_kyIs602_HEX_IAA_10K__4/20210824_ASH_kyIs602_HEX_IAA_10K__4_ImageJ_data.csv,14,31,2.280242673632715,61,0.3197074619222069
20210824_ASH_kyIs602_HEX_IAA_10K__5/20210824_ASH_kyIs602_HEX_IAA_10K__5_ImageJ_data.csv,15,30.75,0.625014554436241,68.75,-0.5439854933929482
