animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,3.62277197842997e-4,386.163,0.25,237.328,0,raw,-0.010318445388375308,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,0.01508861004522752,386.802,0.5,235.776,0,raw,0.004407887459009215,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,0.00569897655011295,386.663,0.75,237.034,0,raw,-0.004981746036105355,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,-0.02451991550002001,382.616,1,237.483,0,raw,-0.035200638086238314,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,0.00817913027931645,386.86,1.25,236.862,0,raw,-0.002501592306901855,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,0.01723269958348197,387.5,1.5,236.155,0,raw,0.006551976997263667,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,0.01693024181162797,387.093,1.75,235.793,0,raw,0.006249519225409663,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,0.00822617926604915,385.419,2,235.414,0,raw,-0.002454543320169155,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,0.01064584144088193,386.779,2.25,236.414,0,raw,-3.4881145336375374e-5,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,0.01129780597132283,386.186,2.5,235.724,0,raw,6.170833851045256e-4,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,0.03349148514159374,388.919,2.75,235.155,0,raw,0.02281076255537543,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,0.01097518434801179,386,3,235.586,0,raw,2.9446176179348527e-4,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,-0.02419729387670878,383.802,3.25,238.621,0,raw,-0.03487801646292708,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,-0.04419983452199254,380.895,3.5,238.69,0,raw,-0.054880557108210846,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,-0.00875850494451263,385.116,3.75,237.638,0,raw,-0.019439227530730935,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,-7.467346322889812e-4,385.256,4,236.586,0,raw,-0.011427457218507285,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,-0.00225902349155918,383.221,4.25,234.776,0,raw,-0.012939746077777484,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,-0.00143902686564375,383.895,4.5,235.328,0,raw,-0.012119749451862056,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,-0.00131804375690192,385.826,4.75,237.241,0,raw,-0.011998766343120224,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
20220130_AWC_WT_HEX_10K/20220130_AWC_WT_HEX_10K__1/20220130_AWC_WT_HEX_10K__1_ImageJ_data.csv,1,-0.03069005404584322,382.663,5,238.448,0,raw,-0.041370776632061526,HEX,HEX10 - 4,OP50,AWC,0.010680722586218305
