userInput,arena,background,NumArenas,pixelSize,movSize_1,movSize_2,movSize_3,originalFilename,originalPath,outputPaths,wormMovieName,bgMovieName,scalingFactor,wormLuminaceDistribution,bgLuminaceDistribution
,,,1,54.331180504694,1200,1920,3,20210615_N2_IAA_IAA_R.avi,X:\sengupta-lab\Munzareen_Khan\Khan_et_al_2021\Figures\Supplement\S1\S1B\IAA_IAA\,X:\sengupta-lab\Munzareen_Khan\Khan_et_al_2021\Figures\Supplement\S1\S1B\IAA_IAA\20210615_N2_IAA_IAA_R,20210615_N2_IAA_IAA_R,20210615_N2_IAA_IAA_R,3.418981,,
