ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00245,0.332]",1,buffer,0,0,0
"(0.332,0.645]",2,buffer,0,0.3176470588235294,0
"(0.645,0.959]",3,buffer,0,0.6352941176470588,0
"(0.959,1.27]",4,buffer,806,0.9529411764705882,0.6202844499696606
"(1.27,1.59]",5,buffer,1691,1.2705882352941176,1.3013660110405658
"(1.59,1.9]",6,buffer,1397,1.588235294117647,1.0751084077017568
"(1.9,2.21]",7,buffer,1516,1.9058823529411764,1.1666888661960366
"(2.21,2.53]",8,buffer,1282,2.223529411764706,0.9866062839467803
"(2.53,2.84]",9,buffer,1746,2.541176470588235,1.3436931137059893
"(2.84,3.15]",10,buffer,1658,2.8588235294117643,1.2759697494413118
"(3.15,3.47]",11,buffer,1495,3.176470588235294,1.1505276088146932
"(3.47,3.78]",12,buffer,2081,3.4941176470588236,1.6015036481226597
"(3.78,4.1]",13,buffer,2706,3.8117647058823527,2.082493451138836
"(4.1,4.41]",14,buffer,2338,4.129411764705882,1.7992866551229114
"(4.41,4.72]",15,buffer,2313,4.447058823529412,1.7800470630022642
"(4.72,5.04]",16,buffer,1531,4.764705882352941,1.178232621468425
"(5.04,5.35]",17,buffer,152,5.08235294117647,0.11697672009353402
"(5.04,5.35]",17,dye,842,5.3999999999999995,0.6479894626233924
"(5.35,5.66]",18,dye,750,5.717647058823529,0.5771877636194113
"(5.66,5.98]",19,dye,1568,6.035294117647059,1.2067072178069824
"(5.98,6.29]",20,dye,756,6.352941176470588,0.5818052657283665
"(6.29,6.6]",21,dye,789,6.670588235294117,0.6072015273276207
"(6.6,6.92]",22,dye,1048,6.988235294117647,0.806523701697524
"(6.92,7.23]",23,dye,1396,7.305882352941176,1.0743388240169307
"(7.23,7.55]",24,dye,1686,7.6235294117647054,1.2975180926164365
"(7.55,7.86]",25,dye,1961,7.941176470588235,1.509153605943554
"(7.86,8.17]",26,dye,835,8.258823529411764,0.6426023768296112
"(8.17,8.49]",27,dye,1021,8.576470588235294,0.7857449422072252
"(8.49,8.8]",28,dye,822,8.894117647058824,0.6325977889268747
"(8.8,9.11]",29,dye,505,9.211764705882352,0.38863976083707025
"(9.11,9.43]",30,dye,920,9.529411764705882,0.7080169900398111
"(9.43,9.74]",31,dye,987,9.84705882352941,0.7595790969231452
"(9.74,10.1]",32,dye,525,10.16470588235294,0.40403143453358786
"(10.1,10.4]",33,dye,585,10.48235294117647,0.45020645562314077
"(10.4,10.7]",34,dye,344,10.799999999999999,0.26473678758010327
"(10.7,11]",35,dye,337,11.117647058823529,0.2593497017863221
"(11,11.3]",36,dye,901,11.435294117647057,0.6933949000281194
"(11.3,11.6]",37,buffer,163,11.752941176470587,0.1254421406266187
"(11.3,11.6]",37,dye,1087,12.070588235294117,0.8365374654057334
"(11.6,11.9]",38,buffer,2185,12.388235294117646,1.6815403513445515
"(11.9,12.2]",39,buffer,2058,12.705882352941176,1.5838032233716646
"(12.2,12.6]",40,buffer,2148,13.023529411764706,1.6530657550059937
"(12.6,12.9]",41,buffer,1977,13.341176470588234,1.521466944900768
"(12.9,13.2]",42,buffer,2398,13.658823529411764,1.8454616762124643
"(13.2,13.5]",43,buffer,2816,13.976470588235294,2.167147656469683
"(13.5,13.8]",44,buffer,2970,14.294117647058822,2.2856635439328685
"(13.8,14.1]",45,buffer,2791,14.611764705882353,2.1479080643490356
"(14.1,14.4]",46,buffer,4022,14.92941176470588,3.0952655803696962
"(14.4,14.8]",47,buffer,1664,15.247058823529411,1.2805872515502672
"(14.8,15.1]",48,buffer,0,15.564705882352941,0
"(15.1,15.4]",49,buffer,0,15.88235294117647,0
"(15.4,15.7]",50,buffer,0,16.2,0
