ypos,lum_bin,worm,time,y_mm
56,buffer,1,2388,1.015209919261822
56,buffer,4,2192,1.015209919261822
56,buffer,4,4607,1.015209919261822
56,buffer,7,1661,1.015209919261822
56,buffer,7,1903,1.015209919261822
56,buffer,7,1910,1.015209919261822
56,buffer,7,2206,1.015209919261822
56,buffer,7,2354,1.015209919261822
56,buffer,7,2372,1.015209919261822
56,buffer,7,2617,1.015209919261822
56,buffer,7,2627,1.015209919261822
56,buffer,7,3323,1.015209919261822
56,buffer,7,3468,1.015209919261822
56,buffer,7,3520,1.015209919261822
56,buffer,7,3563,1.015209919261822
56,buffer,7,3565,1.015209919261822
56,buffer,7,3924,1.015209919261822
56,buffer,7,4493,1.015209919261822
56,buffer,8,1530,1.015209919261822
56,buffer,8,1531,1.015209919261822
56,buffer,8,2150,1.015209919261822
56,buffer,11,1185,1.015209919261822
56,buffer,11,1186,1.015209919261822
56,buffer,11,1394,1.015209919261822
56,buffer,11,1399,1.015209919261822
56,buffer,11,1400,1.015209919261822
56,buffer,11,1401,1.015209919261822
56,buffer,11,1875,1.015209919261822
56,buffer,14,1259,1.015209919261822
56,buffer,14,2391,1.015209919261822
56,buffer,14,3460,1.015209919261822
56,buffer,14,3511,1.015209919261822
56,buffer,14,4194,1.015209919261822
56,buffer,14,4374,1.015209919261822
56,buffer,15,2998,1.015209919261822
56,buffer,15,2999,1.015209919261822
56,buffer,15,3000,1.015209919261822
56,buffer,15,3001,1.015209919261822
56,buffer,15,3002,1.015209919261822
56,buffer,15,3260,1.015209919261822
56,buffer,15,3292,1.015209919261822
56,buffer,15,3295,1.015209919261822
56,buffer,15,3470,1.015209919261822
56,buffer,17,716,1.015209919261822
56,buffer,21,1751,1.015209919261822
56,buffer,21,1781,1.015209919261822
56,buffer,21,2182,1.015209919261822
56,buffer,21,2213,1.015209919261822
56,buffer,24,3132,1.015209919261822
56,buffer,24,4066,1.015209919261822
56,buffer,24,4674,1.015209919261822
56,buffer,25,2558,1.015209919261822
56,buffer,25,3515,1.015209919261822
56,buffer,26,1796,1.015209919261822
56,buffer,26,2191,1.015209919261822
56,buffer,26,2718,1.015209919261822
56,buffer,26,2719,1.015209919261822
56,buffer,26,3081,1.015209919261822
57,buffer,1,2389,1.033338667820069
57,buffer,1,2396,1.033338667820069
57,buffer,4,2404,1.033338667820069
57,buffer,4,4606,1.033338667820069
57,buffer,7,1663,1.033338667820069
57,buffer,7,1905,1.033338667820069
57,buffer,7,2546,1.033338667820069
57,buffer,7,2618,1.033338667820069
57,buffer,7,2626,1.033338667820069
57,buffer,7,2872,1.033338667820069
57,buffer,7,2873,1.033338667820069
57,buffer,7,3489,1.033338667820069
57,buffer,7,3564,1.033338667820069
57,buffer,7,3636,1.033338667820069
57,buffer,7,4595,1.033338667820069
57,buffer,8,1529,1.033338667820069
57,buffer,11,1064,1.033338667820069
57,buffer,11,1187,1.033338667820069
57,buffer,14,2952,1.033338667820069
57,buffer,14,3455,1.033338667820069
57,buffer,14,3459,1.033338667820069
57,buffer,14,3510,1.033338667820069
57,buffer,14,4375,1.033338667820069
57,buffer,15,2994,1.033338667820069
57,buffer,15,2995,1.033338667820069
57,buffer,15,2996,1.033338667820069
57,buffer,15,2997,1.033338667820069
57,buffer,15,3286,1.033338667820069
57,buffer,15,3293,1.033338667820069
57,buffer,15,3294,1.033338667820069
57,buffer,15,3468,1.033338667820069
57,buffer,16,976,1.033338667820069
57,buffer,17,715,1.033338667820069
57,buffer,17,944,1.033338667820069
57,buffer,17,1037,1.033338667820069
57,buffer,17,1328,1.033338667820069
57,buffer,17,3284,1.033338667820069
57,buffer,21,1753,1.033338667820069
57,buffer,21,2183,1.033338667820069
57,buffer,21,2212,1.033338667820069
57,buffer,24,3131,1.033338667820069
57,buffer,24,4032,1.033338667820069
57,buffer,25,2621,1.033338667820069
57,buffer,25,2708,1.033338667820069
57,buffer,25,3449,1.033338667820069
57,buffer,25,4457,1.033338667820069
57,buffer,26,1624,1.033338667820069
57,buffer,26,1641,1.033338667820069
57,buffer,26,1676,1.033338667820069
57,buffer,26,1693,1.033338667820069
57,buffer,26,2192,1.033338667820069
57,buffer,26,2193,1.033338667820069
57,buffer,26,2717,1.033338667820069
58,buffer,1,2390,1.0514674163783155
58,buffer,1,2391,1.0514674163783155
58,buffer,1,2394,1.0514674163783155
58,buffer,1,2395,1.0514674163783155
58,buffer,1,2822,1.0514674163783155
58,buffer,4,4604,1.0514674163783155
58,buffer,4,4605,1.0514674163783155
58,buffer,4,4610,1.0514674163783155
58,buffer,7,1904,1.0514674163783155
58,buffer,7,2355,1.0514674163783155
58,buffer,7,2370,1.0514674163783155
58,buffer,7,2371,1.0514674163783155
58,buffer,7,2613,1.0514674163783155
58,buffer,7,2625,1.0514674163783155
58,buffer,7,3320,1.0514674163783155
58,buffer,7,3322,1.0514674163783155
58,buffer,7,3490,1.0514674163783155
58,buffer,7,3491,1.0514674163783155
58,buffer,7,3492,1.0514674163783155
58,buffer,7,3493,1.0514674163783155
58,buffer,7,3498,1.0514674163783155
58,buffer,7,3513,1.0514674163783155
58,buffer,7,3519,1.0514674163783155
58,buffer,7,3637,1.0514674163783155
58,buffer,7,3923,1.0514674163783155
58,buffer,7,4494,1.0514674163783155
58,buffer,8,1527,1.0514674163783155
58,buffer,8,1528,1.0514674163783155
58,buffer,8,1827,1.0514674163783155
58,buffer,14,1257,1.0514674163783155
58,buffer,14,1258,1.0514674163783155
58,buffer,14,2059,1.0514674163783155
58,buffer,14,3315,1.0514674163783155
58,buffer,15,2993,1.0514674163783155
58,buffer,15,3261,1.0514674163783155
58,buffer,15,3467,1.0514674163783155
58,buffer,17,714,1.0514674163783155
58,buffer,17,1220,1.0514674163783155
58,buffer,21,1752,1.0514674163783155
58,buffer,21,1754,1.0514674163783155
58,buffer,21,2211,1.0514674163783155
58,buffer,24,3130,1.0514674163783155
58,buffer,24,4067,1.0514674163783155
58,buffer,25,2559,1.0514674163783155
58,buffer,25,3042,1.0514674163783155
