ypos,lum_bin,worm,time,y_mm
53,buffer,2,1683,1.0024478038507825
53,buffer,2,1684,1.0024478038507825
53,buffer,2,1685,1.0024478038507825
53,buffer,5,2081,1.0024478038507825
53,buffer,5,2159,1.0024478038507825
53,buffer,5,2164,1.0024478038507825
53,buffer,13,1981,1.0024478038507825
54,buffer,2,1682,1.021361913357401
54,buffer,2,1686,1.021361913357401
54,buffer,5,2156,1.021361913357401
54,buffer,5,2158,1.021361913357401
54,buffer,5,2233,1.021361913357401
55,buffer,2,1687,1.0402760228640195
55,buffer,2,1691,1.0402760228640195
55,buffer,5,2080,1.0402760228640195
55,buffer,5,2157,1.0402760228640195
55,buffer,5,2160,1.0402760228640195
55,buffer,5,2165,1.0402760228640195
55,buffer,5,2201,1.0402760228640195
55,buffer,5,2202,1.0402760228640195
55,buffer,13,1980,1.0402760228640195
56,buffer,2,1681,1.059190132370638
56,buffer,2,1688,1.059190132370638
56,buffer,2,1689,1.059190132370638
56,buffer,2,1692,1.059190132370638
56,buffer,5,2079,1.059190132370638
56,buffer,5,2155,1.059190132370638
56,buffer,5,2166,1.059190132370638
57,buffer,2,1680,1.0781042418772566
57,buffer,2,1690,1.0781042418772566
57,buffer,2,1693,1.0781042418772566
57,buffer,5,2152,1.0781042418772566
57,buffer,5,2167,1.0781042418772566
57,buffer,13,1979,1.0781042418772566
58,buffer,2,1694,1.0970183513838752
58,buffer,2,1955,1.0970183513838752
59,buffer,2,1679,1.1159324608904937
59,buffer,5,2078,1.1159324608904937
60,buffer,2,1678,1.1348465703971122
60,buffer,2,1695,1.1348465703971122
60,buffer,13,1978,1.1348465703971122
61,buffer,2,1677,1.1537606799037308
61,buffer,2,1696,1.1537606799037308
61,buffer,5,2153,1.1537606799037308
61,buffer,5,2168,1.1537606799037308
61,buffer,5,2170,1.1537606799037308
61,buffer,5,2200,1.1537606799037308
62,buffer,2,1675,1.1726747894103493
62,buffer,2,1676,1.1726747894103493
62,buffer,2,1697,1.1726747894103493
62,buffer,2,1698,1.1726747894103493
62,buffer,2,1699,1.1726747894103493
62,buffer,2,1700,1.1726747894103493
62,buffer,2,1701,1.1726747894103493
62,buffer,2,1702,1.1726747894103493
62,buffer,2,1704,1.1726747894103493
62,buffer,2,1705,1.1726747894103493
62,buffer,5,2154,1.1726747894103493
62,buffer,5,2169,1.1726747894103493
62,buffer,13,1977,1.1726747894103493
63,buffer,2,1668,1.1915888989169678
63,buffer,2,1669,1.1915888989169678
63,buffer,2,1670,1.1915888989169678
63,buffer,2,1671,1.1915888989169678
63,buffer,2,1672,1.1915888989169678
63,buffer,2,1673,1.1915888989169678
63,buffer,2,1674,1.1915888989169678
63,buffer,2,1703,1.1915888989169678
63,buffer,5,2077,1.1915888989169678
63,buffer,5,2171,1.1915888989169678
63,buffer,5,2172,1.1915888989169678
63,buffer,13,1972,1.1915888989169678
64,buffer,2,1666,1.2105030084235864
64,buffer,2,1667,1.2105030084235864
64,buffer,2,1706,1.2105030084235864
64,buffer,5,2173,1.2105030084235864
64,buffer,13,1976,1.2105030084235864
65,buffer,2,1707,1.229417117930205
65,buffer,13,1971,1.229417117930205
65,buffer,13,1974,1.229417117930205
65,buffer,13,1975,1.229417117930205
66,buffer,2,1665,1.2483312274368235
66,buffer,2,1708,1.2483312274368235
66,buffer,5,2076,1.2483312274368235
66,buffer,5,2174,1.2483312274368235
66,buffer,5,2199,1.2483312274368235
66,buffer,13,1970,1.2483312274368235
66,buffer,13,1973,1.2483312274368235
67,buffer,2,1709,1.267245336943442
67,buffer,2,1710,1.267245336943442
67,buffer,2,1711,1.267245336943442
68,buffer,2,1712,1.2861594464500605
68,buffer,2,1954,1.2861594464500605
68,buffer,5,2175,1.2861594464500605
68,buffer,5,2176,1.2861594464500605
68,buffer,13,1969,1.2861594464500605
69,buffer,8,2234,1.305073555956679
70,buffer,2,1664,1.3239876654632976
70,buffer,2,1713,1.3239876654632976
70,buffer,2,1719,1.3239876654632976
70,buffer,2,1720,1.3239876654632976
70,buffer,2,1721,1.3239876654632976
70,buffer,8,2246,1.3239876654632976
70,buffer,8,2247,1.3239876654632976
71,buffer,2,1714,1.3429017749699161
71,buffer,2,1722,1.3429017749699161
71,buffer,2,1723,1.3429017749699161
71,buffer,2,1953,1.3429017749699161
71,buffer,5,2075,1.3429017749699161
71,buffer,5,2198,1.3429017749699161
71,buffer,8,2245,1.3429017749699161
72,buffer,2,1715,1.3618158844765347
72,buffer,2,1724,1.3618158844765347
72,buffer,5,2072,1.3618158844765347
72,buffer,5,2177,1.3618158844765347
72,buffer,8,2248,1.3618158844765347
72,buffer,8,2265,1.3618158844765347
73,buffer,2,1716,1.3807299939831532
73,buffer,2,1717,1.3807299939831532
73,buffer,2,1718,1.3807299939831532
73,buffer,2,1725,1.3807299939831532
73,buffer,2,1952,1.3807299939831532
73,buffer,5,2074,1.3807299939831532
73,buffer,8,2235,1.3807299939831532
73,buffer,8,2264,1.3807299939831532
73,buffer,13,1968,1.3807299939831532
74,buffer,2,1726,1.3996441034897718
74,buffer,5,2071,1.3996441034897718
74,buffer,8,2244,1.3996441034897718
74,buffer,8,2249,1.3996441034897718
74,buffer,8,2267,1.3996441034897718
74,buffer,13,1967,1.3996441034897718
75,buffer,2,1663,1.4185582129963903
75,buffer,2,1727,1.4185582129963903
75,buffer,2,1951,1.4185582129963903
75,buffer,5,2073,1.4185582129963903
75,buffer,5,2178,1.4185582129963903
75,buffer,5,2197,1.4185582129963903
75,buffer,8,2237,1.4185582129963903
75,buffer,8,2240,1.4185582129963903
75,buffer,8,2241,1.4185582129963903
75,buffer,8,2242,1.4185582129963903
75,buffer,8,2243,1.4185582129963903
76,buffer,2,1662,1.4374723225030088
76,buffer,2,1728,1.4374723225030088
76,buffer,8,2263,1.4374723225030088
76,buffer,8,2266,1.4374723225030088
76,buffer,8,2268,1.4374723225030088
77,buffer,2,1657,1.4563864320096274
77,buffer,2,1660,1.4563864320096274
77,buffer,2,1661,1.4563864320096274
77,buffer,5,2069,1.4563864320096274
77,buffer,5,2179,1.4563864320096274
77,buffer,8,2236,1.4563864320096274
77,buffer,8,2238,1.4563864320096274
77,buffer,8,2239,1.4563864320096274
77,buffer,8,2250,1.4563864320096274
77,buffer,13,1966,1.4563864320096274
78,buffer,2,1652,1.475300541516246
78,buffer,2,1653,1.475300541516246
78,buffer,2,1654,1.475300541516246
78,buffer,2,1655,1.475300541516246
78,buffer,2,1656,1.475300541516246
