ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.0032,0.333]",1,buffer,0,0,0
"(0.333,0.648]",2,buffer,0,0.3176470588235294,0
"(0.648,0.962]",3,buffer,0,0.6352941176470588,0
"(0.962,1.28]",4,buffer,91,0.9529411764705882,0.1461486194329483
"(1.28,1.59]",5,buffer,121,1.2705882352941176,0.1943294829822719
"(1.59,1.91]",6,buffer,218,1.588235294117647,0.3501142751250849
"(1.91,2.22]",7,buffer,217,1.9058823529411764,0.34850824634010746
"(2.22,2.53]",8,buffer,97,2.223529411764706,0.15578479214281302
"(2.53,2.85]",9,buffer,149,2.541176470588235,0.2392982889616406
"(2.85,3.16]",10,buffer,57,2.8588235294117643,0.09154364074371486
"(3.16,3.48]",11,buffer,72,3.176470588235294,0.11563407251837667
"(3.48,3.79]",12,buffer,136,3.4941176470588236,0.2184199147569337
"(3.79,4.11]",13,buffer,468,3.8117647058823527,0.7516214713694483
"(4.11,4.42]",14,buffer,714,4.129411764705882,1.146704552473902
"(4.42,4.73]",15,buffer,469,4.447058823529412,0.7532275001544259
"(4.42,4.73]",15,dye,454,4.764705882352941,0.729137068379764
"(4.73,5.05]",16,dye,1705,5.08235294117647,2.7382790783865585
"(5.05,5.36]",17,dye,2447,5.3999999999999995,3.9299524368398293
"(5.36,5.68]",18,dye,1438,5.717647058823529,2.3094693927975785
"(5.68,5.99]",19,dye,1206,6.035294117647059,1.9368707146828092
"(5.99,6.31]",20,dye,1324,6.352941176470588,2.1263821113101486
"(6.31,6.62]",21,dye,982,6.670588235294117,1.5771202668478597
"(6.62,6.93]",22,dye,675,6.988235294117647,1.0840694298597813
"(6.93,7.25]",23,dye,721,7.305882352941176,1.1579467539687442
"(7.25,7.56]",24,dye,562,7.6235294117647054,0.902588177157329
"(7.56,7.88]",25,dye,693,7.941176470588235,1.1129779479893755
"(7.88,8.19]",26,dye,978,8.258823529411764,1.5706961517079499
"(8.19,8.51]",27,dye,1093,8.576470588235294,1.755389461980357
"(8.51,8.82]",28,dye,981,8.894117647058824,1.5755142380628822
"(8.82,9.14]",29,dye,963,9.211764705882352,1.5466057199332879
"(9.14,9.45]",30,dye,1298,9.529411764705882,2.0846253629007347
"(9.45,9.76]",31,dye,1587,9.84705882352941,2.548767681759219
"(9.76,10.1]",32,dye,1461,10.16470588235294,2.34640805485206
"(10.1,10.4]",33,dye,1828,10.48235294117647,2.935820618938785
"(10.4,10.7]",34,dye,2756,10.799999999999999,4.426215331397863
"(10.7,11]",35,dye,1788,11.117647058823529,2.871579467539687
"(11,11.3]",36,buffer,1005,11.435294117647057,1.614058928902341
"(11,11.3]",36,dye,313,11.752941176470587,0.502687009697943
"(11.3,11.6]",37,buffer,278,12.070588235294117,0.4464760022237321
"(11.6,12]",38,buffer,55,12.388235294117646,0.08833158317375996
"(12,12.3]",39,buffer,34,12.705882352941176,0.054604978689233426
"(12.3,12.6]",40,buffer,30,13.023529411764706,0.04818086354932361
"(12.6,12.9]",41,buffer,41,13.341176470588234,0.06584718018407561
"(12.9,13.2]",42,buffer,216,13.658823529411764,0.34690221755513
"(13.2,13.5]",43,buffer,307,13.976470588235294,0.4930508369880783
"(13.5,13.9]",44,buffer,182,14.294117647058822,0.2922972388658966
"(13.9,14.2]",45,buffer,78,14.611764705882353,0.1252702452282414
"(14.2,14.5]",46,buffer,69,14.92941176470588,0.1108159861634443
"(14.5,14.8]",47,buffer,21,15.247058823529411,0.03372660448452653
"(14.8,15.1]",48,buffer,0,15.564705882352941,0
"(15.1,15.4]",49,buffer,0,15.88235294117647,0
"(15.4,15.8]",50,buffer,0,16.2,0
