animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.01402585307969698,604.748,0.25,235.412,0,raw,0.16570393603859418,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.03813441822334062,614.117,0.5,236,0,raw,0.18981250118223783,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.03555910401029683,612.414,0.75,235.235,0,raw,0.18723718696919403,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.02334969856743337,609.144,1,236.412,0,raw,0.17502778152633058,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.03142707001175652,611.027,1.25,235.353,0,raw,0.18310515297065372,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.0301531405929374,610.739,1.5,235.529,0,raw,0.1818312235518346,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.01281232548677012,606.423,1.75,237.529,0,raw,0.1644904084456673,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.00967966715299287,604.577,2,236.824,0,raw,0.16135775011189007,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.00221949254778747,600.36,2.25,236.941,0,raw,0.14945859041110973,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.01265253520190946,597.207,2.5,237.588,0,raw,0.13902554775698775,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.0105966766915394,602.793,2.75,234.706,0,raw,0.1622747596504366,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.01385837528972297,605.099,3,235.824,0,raw,0.16553645824862018,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.00547350364085721,602.045,3.25,235.824,0,raw,0.15715158659975442,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,0.00681607149819039,602.063,3.5,235.353,0,raw,0.1584941544570876,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.02949915355077636,590.189,3.75,236.706,0,raw,0.12217892940812085,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.0266410489710547,589.171,4,234.647,0,raw,0.1250370339878425,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.03811739589058922,587.991,4.25,237.647,0,raw,0.11356068706830799,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.04278206417199806,584.586,4.5,235.941,0,raw,0.10889601878689914,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.03847157023332131,585.568,4.75,235.353,0,raw,0.11320651272557589,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.0415026436780978,585.523,5,236.412,0,raw,0.1101754392807994,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.04295228749951241,583.171,5.25,234.588,0,raw,0.1087257954593848,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.02419477502241722,590.297,5.5,234.882,0,raw,0.12748330793648,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.02829386257047098,591.216,5.75,237.294,0,raw,0.12338422038842622,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.01985682570833491,593.054,6,236.059,0,raw,0.1318212572505623,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.04771030405730037,584.144,6.25,237.294,0,raw,0.10396777890159684,WT_hex,hex,OP50,AWC,-0.1516780829588972
20210816_AWC_Is_odr1p_HEX_10K/20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,1,-0.04368260048530101,585.964,6.5,237.647,0,raw,0.1079954824735962,WT_hex,hex,OP50,AWC,-0.1516780829588972
