ypos,lum_bin,worm,time,y_mm
55,buffer,16,2208,1.0016968325791864
55,buffer,16,2209,1.0016968325791864
55,buffer,16,2238,1.0016968325791864
55,buffer,16,2239,1.0016968325791864
55,buffer,16,2265,1.0016968325791864
55,buffer,29,2236,1.0016968325791864
56,buffer,16,2151,1.0199095022624443
56,buffer,16,2240,1.0199095022624443
56,buffer,16,2241,1.0199095022624443
56,buffer,16,2242,1.0199095022624443
56,buffer,16,2243,1.0199095022624443
56,buffer,16,2244,1.0199095022624443
56,buffer,16,2257,1.0199095022624443
56,buffer,16,2258,1.0199095022624443
56,buffer,16,2259,1.0199095022624443
56,buffer,16,2260,1.0199095022624443
56,buffer,16,2261,1.0199095022624443
56,buffer,16,2262,1.0199095022624443
56,buffer,16,2263,1.0199095022624443
56,buffer,16,2264,1.0199095022624443
57,buffer,13,2060,1.0381221719457023
57,buffer,16,2146,1.0381221719457023
57,buffer,16,2148,1.0381221719457023
57,buffer,16,2150,1.0381221719457023
57,buffer,16,2245,1.0381221719457023
57,buffer,16,2246,1.0381221719457023
57,buffer,16,2247,1.0381221719457023
57,buffer,16,2254,1.0381221719457023
57,buffer,16,2255,1.0381221719457023
57,buffer,16,2256,1.0381221719457023
57,buffer,29,2237,1.0381221719457023
58,buffer,16,2145,1.0563348416289602
58,buffer,16,2248,1.0563348416289602
58,buffer,16,2249,1.0563348416289602
58,buffer,16,2250,1.0563348416289602
58,buffer,16,2251,1.0563348416289602
58,buffer,16,2252,1.0563348416289602
58,buffer,16,2253,1.0563348416289602
59,buffer,16,2147,1.074547511312218
59,buffer,16,2149,1.074547511312218
60,buffer,16,2144,1.0927601809954761
60,buffer,29,2238,1.0927601809954761
61,buffer,13,2059,1.110972850678734
62,buffer,13,2058,1.1291855203619918
62,buffer,16,2143,1.1291855203619918
63,buffer,29,2239,1.14739819004525
64,buffer,13,2057,1.1656108597285078
64,buffer,16,2142,1.1656108597285078
65,buffer,13,2056,1.1838235294117656
65,buffer,16,2141,1.1838235294117656
66,buffer,16,2139,1.2020361990950237
66,buffer,16,2140,1.2020361990950237
66,buffer,29,2240,1.2020361990950237
67,buffer,16,2137,1.2202488687782815
67,buffer,16,2138,1.2202488687782815
67,buffer,29,2241,1.2202488687782815
68,buffer,16,2136,1.2384615384615396
69,buffer,16,2135,1.2566742081447975
71,buffer,13,2055,1.2930995475113134
71,buffer,16,2134,1.2930995475113134
71,buffer,29,2242,1.2930995475113134
72,buffer,29,2243,1.3113122171945713
74,buffer,16,2133,1.3477375565610872
74,buffer,29,2245,1.3477375565610872
76,buffer,13,2054,1.3841628959276029
77,buffer,16,2132,1.402375565610861
77,buffer,29,2244,1.402375565610861
77,buffer,29,2246,1.402375565610861
79,buffer,13,2053,1.438800904977377
80,buffer,16,2131,1.4570135746606347
80,buffer,29,2247,1.4570135746606347
82,buffer,29,2399,1.4934389140271507
83,buffer,16,2130,1.5116515837104085
83,buffer,29,2248,1.5116515837104085
84,buffer,29,2398,1.5298642533936664
86,buffer,13,2052,1.5662895927601823
86,buffer,16,2127,1.5662895927601823
86,buffer,29,2395,1.5662895927601823
87,buffer,16,2129,1.5845022624434402
87,buffer,29,2249,1.5845022624434402
87,buffer,29,2396,1.5845022624434402
88,buffer,16,2126,1.6027149321266982
88,buffer,29,2394,1.6027149321266982
88,buffer,29,2397,1.6027149321266982
89,buffer,16,2125,1.620927601809956
89,buffer,16,2128,1.620927601809956
90,buffer,29,2250,1.639140271493214
92,buffer,16,2124,1.6755656108597299
93,buffer,29,2393,1.693778280542988
94,buffer,13,2051,1.7119909502262458
94,buffer,16,2123,1.7119909502262458
95,buffer,29,2251,1.7302036199095037
96,buffer,29,2392,1.7484162895927617
97,buffer,16,2117,1.7666289592760196
97,buffer,16,2118,1.7666289592760196
97,buffer,16,2119,1.7666289592760196
97,buffer,16,2122,1.7666289592760196
