animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20200214_AWC_odr1_HEX_10K__1/20200214_AWC_odr1_HEX_10K__1_ImageJ_data.csv,1,0.00229796835088273,475.25,0.25,226.613,0.0036231432266859084,nls,-0.001972178328762356,odr1_hex,hex,OP50,AWC,6.470034529591776e-4
20200214_AWC_odr1_HEX_10K__1/20200214_AWC_odr1_HEX_10K__1_ImageJ_data.csv,1,-0.00282161730935943,474.077,0.5,226.71,0.002948208482011938,nls,-0.006416829244330545,odr1_hex,hex,OP50,AWC,6.470034529591776e-4
20200214_AWC_odr1_HEX_10K__1/20200214_AWC_odr1_HEX_10K__1_ImageJ_data.csv,1,-0.0043212124791312,472.705,0.75,225.71,0.0022857083960327665,nls,-0.007253924328123143,odr1_hex,hex,OP50,AWC,6.470034529591776e-4
20200214_AWC_odr1_HEX_10K__1/20200214_AWC_odr1_HEX_10K__1_ImageJ_data.csv,1,-0.00447439693195715,472.699,1,225.742,0.0016354138788429312,nls,-0.006756814263759258,odr1_hex,hex,OP50,AWC,6.470034529591776e-4
20200214_AWC_odr1_HEX_10K__1/20200214_AWC_odr1_HEX_10K__1_ImageJ_data.csv,1,-0.02546066696913872,468.654,1.25,226.903,9.971000611743025e-4,nls,-0.0271047704832722,odr1_hex,hex,OP50,AWC,6.470034529591776e-4
20200214_AWC_odr1_HEX_10K__1/20200214_AWC_odr1_HEX_10K__1_ImageJ_data.csv,1,0.04760428585911983,486.199,1.5,226.323,3.7054621663718673e-4,nls,0.04658673618952346,odr1_hex,hex,OP50,AWC,6.470034529591776e-4
20200214_AWC_odr1_HEX_10K__1/20200214_AWC_odr1_HEX_10K__1_ImageJ_data.csv,1,-0.00678828840359419,472.641,1.75,226.258,-2.444643146059938e-4,nls,-0.007190827541947374,odr1_hex,hex,OP50,AWC,6.470034529591776e-4
20200214_AWC_odr1_HEX_10K__1/20200214_AWC_odr1_HEX_10K__1_ImageJ_data.csv,1,0.01668924457691776,478.949,2,226.742,-8.481442007607851e-4,nls,0.016890385324719367,odr1_hex,hex,OP50,AWC,6.470034529591776e-4
20200214_AWC_odr1_HEX_10K__1/20200214_AWC_odr1_HEX_10K__1_ImageJ_data.csv,1,-0.0053209425923123,474.263,2.25,227.516,-0.0014407021919405696,nls,-0.004527243853330908,odr1_hex,hex,OP50,AWC,6.470034529591776e-4
20200214_AWC_odr1_HEX_10K__1/20200214_AWC_odr1_HEX_10K__1_ImageJ_data.csv,1,0.00151995257731832,476.25,2.5,227.806,-0.0020223431923514675,nls,0.00289529231671061,odr1_hex,hex,OP50,AWC,6.470034529591776e-4
