animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,-0.06524836556757363,499.258,0.25,214.696,0,raw,-0.09261822922443813,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,-0.05636605373568712,501.918,0.5,214.652,0,raw,-0.08373591739255162,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,-0.05647116985204074,501.017,0.75,213.783,0,raw,-0.08384103350890525,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,-0.04329880652146948,504.983,1,213.739,0,raw,-0.07066867017833399,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,-0.03976099223044074,506.06,1.25,213.739,0,raw,-0.06713085588730525,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,-0.01630695876902455,512.635,1.5,213.174,0,raw,-0.04367682242588905,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,-0.02202593247439224,513.807,1.75,216.087,0,raw,-0.04939579613125675,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,0.00215077428695524,519.906,2,214.826,0,raw,-0.025219089369909263,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,0.00942678046581224,520.773,2.25,213.478,0,raw,-0.017943083191052263,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,0.00931837947082227,521.305,2.5,214.043,0,raw,-0.018051484186042237,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,0.02526318037022218,526.073,2.75,213.957,0,raw,-0.002106683286642326,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,0.02998683584886628,528.815,3,215.261,0,raw,0.0026169721920017743,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,0.0332717144849186,529.597,3.25,215.043,0,raw,0.005901850828054094,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,0.03198404205958578,528.901,3.5,214.739,0,raw,0.004614178402721273,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,0.02928715669938699,527.863,3.75,214.522,0,raw,0.001917293042522486,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,0.0191763002576167,524.567,4,214.304,0,raw,-0.008193563399247806,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,0.02722425291594575,527.365,4.25,214.652,0,raw,-1.456107409187543e-4,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
20220221_AWC_WT_HEX_IAA/20220221_AWC_WT_HEX_IAA__1/20220221_AWC_WT_HEX_IAA__1_ImageJ_data.csv,1,0.02731294463911895,526.305,4.5,213.565,0,raw,-5.691901774555405e-5,WT_HEXIAA,HEX - IAA,OP50,AWC,0.027369863656864505
