ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00336,0.343]",1,buffer,0,0,0
"(0.343,0.667]",2,buffer,0,0.3176470588235294,0
"(0.667,0.991]",3,buffer,0,0.6352941176470588,0
"(0.991,1.31]",4,buffer,732,0.9529411764705882,0.9352334152334152
"(1.31,1.64]",5,buffer,690,1.2705882352941176,0.8815724815724815
"(1.64,1.96]",6,buffer,970,1.588235294117647,1.2393120393120391
"(1.96,2.29]",7,buffer,909,1.9058823529411764,1.1613759213759214
"(2.29,2.61]",8,buffer,1030,2.223529411764706,1.315970515970516
"(2.61,2.93]",9,buffer,1132,2.541176470588235,1.4462899262899263
"(2.93,3.26]",10,buffer,774,2.8588235294117643,0.9888943488943488
"(3.26,3.58]",11,buffer,905,3.176470588235294,1.1562653562653562
"(3.58,3.9]",12,buffer,1019,3.4941176470588236,1.3019164619164618
"(3.9,4.23]",13,buffer,1009,3.8117647058823527,1.289140049140049
"(4.23,4.55]",14,buffer,515,4.129411764705882,0.657985257985258
"(4.23,4.55]",14,dye,609,4.447058823529412,0.778083538083538
"(4.55,4.88]",15,dye,1077,4.764705882352941,1.376019656019656
"(4.88,5.2]",16,dye,793,5.08235294117647,1.0131695331695332
"(5.2,5.52]",17,dye,425,5.3999999999999995,0.542997542997543
"(5.52,5.85]",18,dye,563,5.717647058823529,0.7193120393120392
"(5.85,6.17]",19,dye,365,6.035294117647059,0.4663390663390663
"(6.17,6.49]",20,dye,328,6.352941176470588,0.41906633906633906
"(6.49,6.82]",21,dye,362,6.670588235294117,0.46250614250614247
"(6.82,7.14]",22,dye,563,6.988235294117647,0.7193120393120392
"(7.14,7.47]",23,dye,470,7.305882352941176,0.6004914004914005
"(7.47,7.79]",24,dye,914,7.6235294117647054,1.1677641277641277
"(7.79,8.11]",25,dye,1467,7.941176470588235,1.8742997542997542
"(8.11,8.44]",26,dye,1012,8.258823529411764,1.2929729729729729
"(8.44,8.76]",27,dye,654,8.576470588235294,0.8355773955773955
"(8.76,9.08]",28,dye,845,8.894117647058824,1.0796068796068796
"(9.08,9.41]",29,dye,728,9.211764705882352,0.9301228501228501
"(9.41,9.73]",30,dye,639,9.529411764705882,0.8164127764127763
"(9.73,10.1]",31,dye,614,9.84705882352941,0.7844717444717444
"(10.1,10.4]",32,dye,763,10.16470588235294,0.9748402948402948
"(10.4,10.7]",33,dye,872,10.48235294117647,1.114103194103194
"(10.7,11]",34,buffer,575,10.799999999999999,0.7346437346437346
"(10.7,11]",34,dye,633,11.117647058823529,0.8087469287469287
"(11,11.4]",35,buffer,1292,11.435294117647057,1.6507125307125305
"(11.4,11.7]",36,buffer,1446,11.752941176470587,1.8474692874692873
"(11.7,12]",37,buffer,1648,12.070588235294117,2.1055528255528255
"(12,12.3]",38,buffer,1281,12.388235294117646,1.6366584766584766
"(12.3,12.6]",39,buffer,1275,12.705882352941176,1.6289926289926289
"(12.6,13]",40,buffer,1451,13.023529411764706,1.8538574938574937
"(13,13.3]",41,buffer,1331,13.341176470588234,1.7005405405405405
"(13.3,13.6]",42,buffer,1580,13.658823529411764,2.0186732186732184
"(13.6,13.9]",43,buffer,968,13.976470588235294,1.2367567567567568
"(13.9,14.3]",44,buffer,959,14.294117647058822,1.2252579852579852
"(14.3,14.6]",45,buffer,984,14.611764705882353,1.257199017199017
"(14.6,14.9]",46,buffer,1106,14.92941176470588,1.413071253071253
"(14.9,15.2]",47,buffer,423,15.247058823529411,0.5404422604422604
"(15.2,15.6]",48,buffer,0,15.564705882352941,0
"(15.6,15.9]",49,buffer,0,15.88235294117647,0
"(15.9,16.2]",50,buffer,0,16.2,0
