animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00687471396588645,321.364,0.25,221,0,raw,-0.1715715892471222,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.0376093114153895,320.675,0.5,223.417,0,raw,-0.20230618669662526,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.02656623003945704,320.874,0.75,222.5,0,raw,-0.1912631053206928,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.03888579662819878,319.629,1,222.5,0,raw,-0.20358267190943452,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.02679382042623725,320.351,1.25,222,0,raw,-0.191490695707473,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.02124259403564755,321.245,1.5,222.333,0,raw,-0.1859394693168833,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.01330661620097253,320.881,1.75,221.167,0,raw,-0.1780034914822083,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.0353927789528366,320.232,2,222.75,0,raw,-0.20008965423407235,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.01142652170148531,321.821,2.25,221.917,0,raw,-0.17612339698272106,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.02599230645540357,321.265,2.5,222.833,0,raw,-0.19068918173663932,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00884386557324339,321.748,2.75,221.583,0,raw,-0.17354074085447913,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.01426645391913132,321.45,3,221.833,0,raw,-0.17896332920036706,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00860637995225559,322.106,3.25,221.917,0,raw,-0.17330325523349133,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
20210823_ASH_kyIs602_HEX_IAA_10K__1/20210823_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00611278093188369,322.358,3.5,221.917,0,raw,-0.17080965621311944,ash_hexiaa,HEX_IAA,OP50,AWC,0.16469687528123575
