animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,0.09563987259520618,2005.086,0.25,224.678,0,raw,0.3062701977163193,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,0.05677695508745949,1941.883,0.5,224.627,0,raw,0.26740728020857263,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,0.05028646878529635,1930.641,0.75,223.932,0,raw,0.2609167939064095,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,0.04357628933722693,1919.398,1,223.593,0,raw,0.25420661445834003,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,0.04313136456274488,1918.641,1.25,223.559,0,raw,0.253761689683858,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,0.04267413204899611,1919,1.5,224.661,0,raw,0.25330445717010924,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,0.03794303707497214,1910.617,1.75,223.966,0,raw,0.24857336219608528,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,0.03110301097764194,1900.078,2,224.542,0,raw,0.24173333609875508,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,0.01419094645161101,1871.562,2.25,223.508,0,raw,0.22482127157272414,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.00610513098573045,1838.836,2.5,223.763,0,raw,0.20452519413538267,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.01514393470301239,1823.961,2.75,223.576,0,raw,0.19548639041810073,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.02523874244935579,1807.625,3,223.644,0,raw,0.18539158267175734,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.03742955819277582,1787.578,3.25,223.407,0,raw,0.1732007669283373,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.02254642448481955,1811.797,3.5,223.441,0,raw,0.18808390063629357,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.04796498300485825,1771.492,3.75,224.441,0,raw,0.16266534211625489,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.04221788415438883,1780,4,223.61,0,raw,0.1684124409667243,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.04339511941522477,1778.68,4.25,224.203,0,raw,0.16723520570588835,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.04862529321650329,1770.453,4.5,224.475,0,raw,0.16200503190460985,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.05782532831817584,1755.062,4.75,224.034,0,raw,0.1528049968029373,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.06882967799630976,1736.18,5,223.034,0,raw,0.14180064712480336,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.0688770627924856,1736.188,5.25,223.119,0,raw,0.14175326232862753,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.08312942486303646,1713.367,5.5,223.458,0,raw,0.12750090025807667,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.0900168357565425,1701.836,5.75,223.119,0,raw,0.12061348936457063,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.0921903825109979,1698.117,6,222.932,0,raw,0.11843994261011523,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.09700270856418036,1691.094,6.25,223.729,0,raw,0.11362761655693276,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.10163534162407264,1683.125,6.5,223.288,0,raw,0.10899498349704048,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.09218422864136468,1697.703,6.75,222.508,0,raw,0.11844609647974845,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.08891036999648866,1703.312,7,222.797,0,raw,0.12171995512462447,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.09439900632236256,1694.664,7.25,223.068,0,raw,0.11623131879875057,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.10452396802990876,1677.906,7.5,222.763,0,raw,0.10610635709120436,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.1341720811488635,1629.812,7.75,222.847,0,raw,0.07645824397224962,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.14049579758396624,1619.367,8,222.678,0,raw,0.07013452753714688,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
20220316_AWC_WT_HEX/20220316_AWC_WT_HEX__1/20220316_AWC_WT_HEX__1_ImageJ_data.csv,1,-0.1352145466647319,1628.508,8.25,223.237,0,raw,0.07541577845638123,WT_HEX,HEX,OP50,AWC,-0.21063032512111313
