ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00306,0.343]",1,buffer,0,0,0
"(0.343,0.666]",2,buffer,0,0.3176470588235294,0
"(0.666,0.989]",3,buffer,0,0.6352941176470588,0
"(0.989,1.31]",4,buffer,702,0.9529411764705882,0.8556159759984999
"(1.31,1.64]",5,buffer,679,1.2705882352941176,0.827582973935871
"(1.64,1.96]",6,buffer,506,1.588235294117647,0.6167260453778362
"(1.96,2.28]",7,buffer,486,1.9058823529411764,0.5923495218451154
"(2.28,2.61]",8,buffer,459,2.223529411764706,0.5594412150759422
"(2.61,2.93]",9,buffer,404,2.541176470588235,0.4924057753609601
"(2.93,3.25]",10,buffer,572,2.8588235294117643,0.6971685730358147
"(3.25,3.58]",11,buffer,662,3.176470588235294,0.8068629289330583
"(3.58,3.9]",12,buffer,572,3.4941176470588236,0.6971685730358147
"(3.9,4.22]",13,buffer,1017,3.8117647058823527,1.2395462216388524
"(4.22,4.55]",14,buffer,609,4.129411764705882,0.7422651415713483
"(4.22,4.55]",14,dye,856,4.447058823529412,1.0433152072004501
"(4.55,4.87]",15,dye,1446,4.764705882352941,1.7624226514157135
"(4.87,5.19]",16,dye,1548,5.08235294117647,1.8867429214325895
"(5.19,5.52]",17,dye,1416,5.3999999999999995,1.7258578661166324
"(5.52,5.84]",18,dye,1477,5.717647058823529,1.8002062628914308
"(5.84,6.16]",19,dye,1282,6.035294117647059,1.562535158447403
"(6.16,6.49]",20,dye,1499,6.352941176470588,1.8270204387774236
"(6.49,6.81]",21,dye,1586,6.670588235294117,1.933058316144759
"(6.81,7.13]",22,dye,1639,6.988235294117647,1.9976561035064693
"(7.13,7.46]",23,dye,1232,7.305882352941176,1.501593849615601
"(7.46,7.78]",24,dye,1277,7.6235294117647054,1.5564410275642229
"(7.78,8.1]",25,dye,1048,7.941176470588235,1.2773298331145697
"(8.1,8.43]",26,dye,1682,8.258823529411764,2.0500656291018187
"(8.43,8.75]",27,dye,1585,8.576470588235294,1.931839489968123
"(8.75,9.07]",28,dye,1383,8.894117647058824,1.685636602287643
"(9.07,9.4]",29,dye,1108,9.211764705882352,1.350459403712732
"(9.4,9.72]",30,dye,1284,9.529411764705882,1.564972810800675
"(9.72,10]",31,dye,1481,9.84705882352941,1.805081567597975
"(10,10.4]",32,dye,1484,10.16470588235294,1.808738046127883
"(10.4,10.7]",33,dye,1817,10.48235294117647,2.2146071629476842
"(10.7,11]",34,dye,1612,10.799999999999999,1.9647477967372962
"(11,11.3]",35,dye,1662,11.117647058823529,2.025689105569098
"(11.3,11.7]",36,buffer,624,11.435294117647057,0.7605475342208888
"(11.3,11.7]",36,dye,480,11.752941176470587,0.5850365647852991
"(11.7,12]",37,buffer,588,12.070588235294117,0.7166697918619914
"(12,12.3]",38,buffer,851,12.388235294117646,1.0372210763172698
"(12.3,12.6]",39,buffer,315,12.705882352941176,0.38393024564035255
"(12.6,13]",40,buffer,370,13.023529411764706,0.4509656853553347
"(13,13.3]",41,buffer,163,13.341176470588234,0.19866866679167447
"(13.3,13.6]",42,buffer,164,13.658823529411764,0.19988749296831052
"(13.6,13.9]",43,buffer,141,13.976470588235294,0.1718544909056816
"(13.9,14.2]",44,buffer,188,14.294117647058822,0.22913932120757546
"(14.2,14.6]",45,buffer,306,14.611764705882353,0.37296081005062814
"(14.6,14.9]",46,buffer,329,14.92941176470588,0.4009938121132571
"(14.9,15.2]",47,buffer,73,15.247058823529411,0.0889743108944309
"(15.2,15.5]",48,buffer,0,15.564705882352941,0
"(15.5,15.9]",49,buffer,0,15.88235294117647,0
"(15.9,16.2]",50,buffer,0,16.2,0
