ypos,lum_bin,worm,time,y_mm
55,buffer,1,682,1.0039682539682535
55,buffer,1,1538,1.0039682539682535
55,buffer,1,2098,1.0039682539682535
55,buffer,1,2201,1.0039682539682535
55,buffer,1,2202,1.0039682539682535
55,buffer,2,57,1.0039682539682535
55,buffer,2,426,1.0039682539682535
55,buffer,2,429,1.0039682539682535
55,buffer,3,1235,1.0039682539682535
55,buffer,3,1260,1.0039682539682535
55,buffer,3,1264,1.0039682539682535
55,buffer,3,1728,1.0039682539682535
55,buffer,3,2029,1.0039682539682535
55,buffer,4,1503,1.0039682539682535
55,buffer,4,1504,1.0039682539682535
55,buffer,5,1942,1.0039682539682535
55,buffer,7,793,1.0039682539682535
55,buffer,7,1185,1.0039682539682535
55,buffer,8,306,1.0039682539682535
55,buffer,8,1568,1.0039682539682535
55,buffer,11,993,1.0039682539682535
55,buffer,11,996,1.0039682539682535
55,buffer,11,1026,1.0039682539682535
55,buffer,11,1693,1.0039682539682535
55,buffer,12,75,1.0039682539682535
55,buffer,12,77,1.0039682539682535
55,buffer,12,466,1.0039682539682535
55,buffer,12,509,1.0039682539682535
55,buffer,12,510,1.0039682539682535
55,buffer,12,511,1.0039682539682535
55,buffer,12,672,1.0039682539682535
55,buffer,12,673,1.0039682539682535
55,buffer,12,680,1.0039682539682535
55,buffer,12,681,1.0039682539682535
55,buffer,12,2049,1.0039682539682535
55,buffer,13,610,1.0039682539682535
55,buffer,13,905,1.0039682539682535
55,buffer,14,554,1.0039682539682535
55,buffer,14,1878,1.0039682539682535
55,buffer,14,2271,1.0039682539682535
55,buffer,15,181,1.0039682539682535
55,buffer,15,183,1.0039682539682535
55,buffer,15,382,1.0039682539682535
55,buffer,15,446,1.0039682539682535
55,buffer,15,519,1.0039682539682535
55,buffer,16,869,1.0039682539682535
55,buffer,16,1013,1.0039682539682535
55,buffer,16,1323,1.0039682539682535
55,buffer,16,1937,1.0039682539682535
55,buffer,16,1951,1.0039682539682535
55,buffer,18,1001,1.0039682539682535
55,buffer,18,1002,1.0039682539682535
55,buffer,21,60,1.0039682539682535
55,buffer,22,915,1.0039682539682535
55,buffer,24,165,1.0039682539682535
55,buffer,24,477,1.0039682539682535
55,buffer,25,544,1.0039682539682535
55,buffer,26,344,1.0039682539682535
55,buffer,26,359,1.0039682539682535
55,buffer,26,1094,1.0039682539682535
55,buffer,27,680,1.0039682539682535
