ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00217,0.34]",1,buffer,0,0,0
"(0.34,0.662]",2,buffer,0,0.3176470588235294,0
"(0.662,0.983]",3,buffer,0,0.6352941176470588,0
"(0.983,1.3]",4,buffer,1315,0.9529411764705882,2.4359659435004097
"(1.3,1.63]",5,buffer,1079,1.2705882352941176,1.9987887855794235
"(1.63,1.95]",6,buffer,913,1.588235294117647,1.6912828185672046
"(1.95,2.27]",7,buffer,927,1.9058823529411764,1.717217056748958
"(2.27,2.59]",8,buffer,826,2.223529411764706,1.5301200527234513
"(2.59,2.91]",9,buffer,1046,2.541176470588235,1.937658081293862
"(2.91,3.23]",10,buffer,851,2.8588235294117643,1.576431192333725
"(3.23,3.56]",11,buffer,1033,3.176470588235294,1.9135762886965195
"(3.56,3.88]",12,buffer,1075,3.4941176470588236,1.9913790032417797
"(3.88,4.2]",13,buffer,937,3.8117647058823527,1.7357415125930675
"(4.2,4.52]",14,buffer,1188,4.129411764705882,2.2007053542802177
"(4.52,4.84]",15,buffer,1514,4.447058823529412,2.80460261479819
"(4.84,5.16]",16,buffer,498,4.764705882352941,0.922517901036657
"(4.84,5.16]",16,dye,191,5.08235294117647,0.35381710662249294
"(5.16,5.49]",17,dye,287,5.3999999999999995,0.5316518827259449
"(5.49,5.81]",18,dye,225,5.717647058823529,0.4168002564924655
"(5.81,6.13]",19,dye,202,6.035294117647059,0.3741940080510135
"(6.13,6.45]",20,dye,188,6.352941176470588,0.3482597698692601
"(6.45,6.77]",21,dye,157,6.670588235294117,0.2908339567525204
"(6.77,7.09]",22,dye,147,6.988235294117647,0.27230950090841083
"(7.09,7.42]",23,dye,127,7.305882352941176,0.23526058922019166
"(7.42,7.74]",24,dye,184,7.6235294117647054,0.34084998753161627
"(7.74,8.06]",25,dye,128,7.941176470588235,0.2371130348046026
"(8.06,8.38]",26,dye,99,8.258823529411764,0.18339211285668483
"(8.38,8.7]",27,dye,57,8.576470588235294,0.1055893983114246
"(8.7,9.02]",28,dye,101,8.894117647058824,0.18709700402550675
"(9.02,9.35]",29,dye,87,9.211764705882352,0.16116276584375333
"(9.35,9.67]",30,dye,77,9.529411764705882,0.14263830999964375
"(9.67,9.99]",31,dye,102,9.84705882352941,0.1889494496099177
"(9.99,10.3]",32,dye,104,10.16470588235294,0.1926543407787396
"(10.3,10.6]",33,dye,211,10.48235294117647,0.3908660183107121
"(10.6,11]",34,buffer,238,10.799999999999999,0.440882049089808
"(10.6,11]",34,dye,366,11.117647058823529,0.6779950838944105
"(11,11.3]",35,buffer,981,11.435294117647057,1.8172491183071497
"(11.3,11.6]",36,buffer,1210,11.752941176470587,2.241459157137259
"(11.6,11.9]",37,buffer,989,12.070588235294117,1.8320686829824373
"(11.9,12.2]",38,buffer,965,12.388235294117646,1.7876099889565744
"(12.2,12.6]",39,buffer,932,12.705882352941176,1.7264792846710126
"(12.6,12.9]",40,buffer,978,13.023529411764706,1.8116917815539169
"(12.9,13.2]",41,buffer,930,13.341176470588234,1.7227743935021909
"(13.2,13.5]",42,buffer,950,13.658823529411764,1.75982330519041
"(13.5,13.8]",43,buffer,864,13.976470588235294,1.6005129849310675
"(13.8,14.2]",44,buffer,964,14.294117647058822,1.7857575433721633
"(14.2,14.5]",45,buffer,894,14.611764705882353,1.6560863524633964
"(14.5,14.8]",46,buffer,934,14.92941176470588,1.7301841758398346
"(14.8,15.1]",47,buffer,0,15.247058823529411,0
"(15.1,15.5]",48,buffer,0,15.564705882352941,0
"(15.5,15.8]",49,buffer,0,15.88235294117647,0
"(15.8,16.1]",50,buffer,0,16.2,0
