userInput,arena,background,NumArenas,pixelSize,movSize_1,movSize_2,movSize_3,originalFilename,originalPath,outputPaths,wormMovieName,bgMovieName,scalingFactor,wormLuminaceDistribution,bgLuminaceDistribution
,,,1,52.2979775888533,1200,1920,3,20210817_N2_IAA_IAA_L.avi,X:\sengupta-lab\Munzareen_Khan\Khan_et_al_2021\Figures\Supplement\S1\S1B\IAA_IAA\,X:\sengupta-lab\Munzareen_Khan\Khan_et_al_2021\Figures\Supplement\S1\S1B\IAA_IAA\20210817_N2_IAA_IAA_L,20210817_N2_IAA_IAA_L,20210817_N2_IAA_IAA_L,3.820771,,
