ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00291,0.343]",1,buffer,0,0,0
"(0.343,0.668]",2,buffer,0,0.3176470588235294,0
"(0.668,0.992]",3,buffer,0,0.6352941176470588,0
"(0.992,1.32]",4,buffer,370,0.9529411764705882,0.4743005053617651
"(1.32,1.64]",5,buffer,381,1.2705882352941176,0.4884013311968446
"(1.64,1.96]",6,buffer,292,1.588235294117647,0.3743128312584741
"(1.96,2.29]",7,buffer,910,1.9058823529411764,1.1665228645383952
"(2.29,2.61]",8,buffer,481,2.223529411764706,0.6165906569702946
"(2.61,2.94]",9,buffer,726,2.541176470588235,0.9306545051152472
"(2.94,3.26]",10,buffer,918,2.8588235294117643,1.1767780106002712
"(3.26,3.59]",11,buffer,1118,3.176470588235294,1.4331566621471712
"(3.59,3.91]",12,buffer,944,3.4941176470588236,1.2101072353013682
"(3.91,4.23]",13,buffer,763,3.8117647058823527,0.9780845556514237
"(4.23,4.56]",14,buffer,1219,4.129411764705882,1.5626278811783558
"(4.56,4.88]",15,buffer,1827,4.447058823529412,2.342018981880932
"(4.88,5.21]",16,buffer,845,4.764705882352941,1.0831998027856526
"(4.88,5.21]",16,dye,981,5.08235294117647,1.2575372858375446
"(5.21,5.53]",17,dye,1166,5.3999999999999995,1.4946875385184273
"(5.53,5.86]",18,dye,804,5.717647058823529,1.0306421792185383
"(5.86,6.18]",19,dye,1053,6.035294117647059,1.3498336003944287
"(6.18,6.51]",20,dye,1015,6.352941176470588,1.3011216566005177
"(6.51,6.83]",21,dye,1172,6.670588235294117,1.5023788980648343
"(6.83,7.15]",22,dye,948,6.988235294117647,1.2152348083323061
"(7.15,7.48]",23,dye,412,7.305882352941176,0.5281400221866142
"(7.48,7.8]",24,dye,605,7.6235294117647054,0.7755454209293726
"(7.8,8.13]",25,dye,1124,7.941176470588235,1.4408480216935782
"(8.13,8.45]",26,dye,1046,8.258823529411764,1.3408603475902872
"(8.45,8.78]",27,dye,1508,8.576470588235294,1.9330950326636263
"(8.78,9.1]",28,dye,682,8.894117647058824,0.8742512017749292
"(9.1,9.42]",29,dye,680,9.211764705882352,0.8716874152594601
"(9.42,9.75]",30,dye,728,9.529411764705882,0.9332182916307161
"(9.75,10.1]",31,dye,816,9.84705882352941,1.0460248983113523
"(10.1,10.4]",32,dye,1434,10.16470588235294,1.8382349315912734
"(10.4,10.7]",33,dye,1132,10.48235294117647,1.4511031677554542
"(10.7,11]",34,dye,1934,10.799999999999999,2.4791815604585237
"(11,11.4]",35,buffer,2250,11.117647058823529,2.8842598299026254
"(11,11.4]",35,dye,104,11.435294117647057,0.13331689880438802
"(11.4,11.7]",36,buffer,1312,11.752941176470587,1.6818439541476644
"(11.7,12]",37,buffer,681,12.070588235294117,0.8729693085171947
"(12,12.3]",38,buffer,418,12.388235294117646,0.5358313817330211
"(12.3,12.7]",39,buffer,410,12.705882352941176,0.5255762356711451
"(12.7,13]",40,buffer,1064,13.023529411764706,1.3639344262295083
"(13,13.3]",41,buffer,1006,13.341176470588234,1.2895846172809073
"(13.3,13.6]",42,buffer,705,13.658823529411764,0.9037347467028227
"(13.6,14]",43,buffer,656,13.976470588235294,0.8409219770738322
"(14,14.3]",44,buffer,614,14.294117647058822,0.7870824602489831
"(14.3,14.6]",45,buffer,535,14.611764705882353,0.6858128928879577
"(14.6,14.9]",46,buffer,716,14.92941176470588,0.9178355725379022
"(14.9,15.3]",47,buffer,60,15.247058823529411,0.07691359546407002
"(15.3,15.6]",48,buffer,0,15.564705882352941,0
"(15.6,15.9]",49,buffer,0,15.88235294117647,0
"(15.9,16.3]",50,buffer,0,16.2,0
