ypos,lum_bin,worm,time,y_mm
55,buffer,1,2225,1.0178160919540238
55,buffer,1,2228,1.0178160919540238
55,buffer,1,2230,1.0178160919540238
55,buffer,1,2231,1.0178160919540238
55,buffer,4,70,1.0178160919540238
55,buffer,6,925,1.0178160919540238
55,buffer,9,1385,1.0178160919540238
55,buffer,9,1387,1.0178160919540238
55,buffer,9,1389,1.0178160919540238
55,buffer,9,1390,1.0178160919540238
55,buffer,9,1391,1.0178160919540238
55,buffer,9,1395,1.0178160919540238
55,buffer,9,1396,1.0178160919540238
55,buffer,9,1397,1.0178160919540238
55,buffer,9,1400,1.0178160919540238
55,buffer,9,1401,1.0178160919540238
55,buffer,9,1406,1.0178160919540238
55,buffer,9,1407,1.0178160919540238
55,buffer,9,1519,1.0178160919540238
55,buffer,9,1658,1.0178160919540238
55,buffer,9,2182,1.0178160919540238
55,buffer,12,617,1.0178160919540238
55,buffer,17,1157,1.0178160919540238
55,buffer,17,1159,1.0178160919540238
55,buffer,17,1160,1.0178160919540238
55,buffer,27,218,1.0178160919540238
55,buffer,27,254,1.0178160919540238
55,buffer,27,798,1.0178160919540238
55,buffer,27,896,1.0178160919540238
55,buffer,27,918,1.0178160919540238
55,buffer,27,1240,1.0178160919540238
55,buffer,32,2097,1.0178160919540238
56,buffer,1,2224,1.0363218390804605
56,buffer,1,2226,1.0363218390804605
56,buffer,1,2227,1.0363218390804605
56,buffer,1,2305,1.0363218390804605
56,buffer,6,400,1.0363218390804605
56,buffer,9,1246,1.0363218390804605
56,buffer,9,1386,1.0363218390804605
56,buffer,9,1388,1.0363218390804605
56,buffer,9,1392,1.0363218390804605
56,buffer,9,1393,1.0363218390804605
56,buffer,9,1394,1.0363218390804605
56,buffer,9,1398,1.0363218390804605
56,buffer,9,1399,1.0363218390804605
56,buffer,9,1402,1.0363218390804605
56,buffer,9,1523,1.0363218390804605
56,buffer,9,1531,1.0363218390804605
56,buffer,9,1659,1.0363218390804605
56,buffer,17,1158,1.0363218390804605
56,buffer,19,1358,1.0363218390804605
56,buffer,27,917,1.0363218390804605
56,buffer,27,977,1.0363218390804605
57,buffer,4,68,1.0548275862068974
57,buffer,6,398,1.0548275862068974
57,buffer,6,924,1.0548275862068974
57,buffer,9,1260,1.0548275862068974
57,buffer,9,1403,1.0548275862068974
57,buffer,9,1405,1.0548275862068974
57,buffer,9,1662,1.0548275862068974
57,buffer,10,1570,1.0548275862068974
57,buffer,27,219,1.0548275862068974
57,buffer,27,222,1.0548275862068974
57,buffer,27,799,1.0548275862068974
57,buffer,27,916,1.0548275862068974
57,buffer,27,1123,1.0548275862068974
58,buffer,4,67,1.0733333333333341
58,buffer,4,69,1.0733333333333341
58,buffer,6,399,1.0733333333333341
58,buffer,9,1657,1.0733333333333341
