ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.004,0.329]",1,buffer,0,0,0
"(0.329,0.639]",2,buffer,0,0.3176470588235294,0
"(0.639,0.949]",3,buffer,0,0.6352941176470588,0
"(0.949,1.26]",4,buffer,1136,0.9529411764705882,0.6488790272087173
"(1.26,1.57]",5,buffer,1401,1.2705882352941176,0.8002460538023001
"(1.57,1.88]",6,buffer,1323,1.588235294117647,0.7556927403143776
"(1.88,2.19]",7,buffer,1737,1.9058823529411764,0.9921680195964278
"(2.19,2.5]",8,buffer,1644,2.223529411764706,0.9390467612069817
"(2.5,2.81]",9,buffer,1920,2.541176470588235,1.0966969473950152
"(2.81,3.12]",10,buffer,1830,2.8588235294117643,1.0452892779858738
"(3.12,3.43]",11,buffer,2192,3.176470588235294,1.2520623482759756
"(3.43,3.74]",12,buffer,2351,3.4941176470588236,1.3428825642321254
"(3.74,4.05]",13,buffer,2999,3.8117647058823527,1.713017783977943
"(4.05,4.36]",14,buffer,455,4.129411764705882,0.25989432867954787
"(4.05,4.36]",14,dye,2324,4.447058823529412,1.3274602634093828
"(4.36,4.67]",15,dye,2225,4.764705882352941,1.2709118270593274
"(4.67,4.98]",16,dye,2730,5.08235294117647,1.5593659720772872
"(4.98,5.29]",17,dye,2776,5.3999999999999995,1.585641003108626
"(5.29,5.6]",18,dye,2478,5.717647058823529,1.4154244977316914
"(5.6,5.91]",19,dye,2449,6.035294117647059,1.3988598042554126
"(5.91,6.22]",20,dye,2365,6.352941176470588,1.3508793128068806
"(6.22,6.53]",21,dye,2479,6.670588235294117,1.4159956940584597
"(6.53,6.84]",22,dye,2939,6.988235294117647,1.6787460043718487
"(6.84,7.15]",23,dye,2611,7.305882352941176,1.491393609191867
"(7.15,7.46]",24,dye,2701,7.6235294117647054,1.5428012786010084
"(7.46,7.77]",25,dye,3288,7.941176470588235,1.8780935224139634
"(7.77,8.08]",26,dye,2178,8.258823529411764,1.2440655997012202
"(8.08,8.39]",27,dye,2471,8.576470588235294,1.4114261234443137
"(8.39,8.7]",28,dye,2210,8.894117647058824,1.262343882157804
"(8.7,9.01]",29,dye,2695,9.211764705882352,1.539374100640399
"(9.01,9.32]",30,dye,2787,9.529411764705882,1.5919241627030767
"(9.32,9.63]",31,dye,2551,9.84705882352941,1.4571218295857726
"(9.63,9.94]",32,dye,2058,10.16470588235294,1.1755220404890319
"(9.94,10.2]",33,dye,2246,10.48235294117647,1.2829069499214605
"(10.2,10.6]",34,dye,2159,10.799999999999999,1.2332128694926239
"(10.6,10.9]",35,dye,2684,11.117647058823529,1.5330909410459483
"(10.9,11.2]",36,dye,2279,11.435294117647057,1.3017564287048122
"(11.2,11.5]",37,buffer,1705,11.752941176470587,0.9738897371398442
"(11.2,11.5]",37,dye,121,12.070588235294117,0.06911475553895668
"(11.5,11.8]",38,buffer,2073,12.388235294117646,1.1840899853905553
"(11.8,12.1]",39,buffer,1727,12.705882352941176,0.9864560563287454
"(12.1,12.4]",40,buffer,1765,13.023529411764706,1.0081615167459383
"(12.4,12.7]",41,buffer,1141,13.341176470588234,0.6517350088425585
"(12.7,13]",42,buffer,955,13.658823529411764,0.5454924920636663
"(13,13.3]",43,buffer,1090,13.976470588235294,0.6226039961773784
"(13.3,13.7]",44,buffer,1036,14.294117647058822,0.5917593945318936
"(13.7,14]",45,buffer,1219,14.611764705882353,0.696288322330481
"(14,14.3]",46,buffer,934,14.92941176470588,0.5334973692015335
"(14.3,14.6]",47,buffer,600,15.247058823529411,0.3427177960609422
"(14.6,14.9]",48,buffer,0,15.564705882352941,0
"(14.9,15.2]",49,buffer,0,15.88235294117647,0
"(15.2,15.5]",50,buffer,0,16.2,0
