ypos,lum_bin,worm,time,y_mm
55,buffer,2,974,1.0120000000000005
55,buffer,2,975,1.0120000000000005
55,buffer,2,976,1.0120000000000005
55,buffer,4,22,1.0120000000000005
55,buffer,4,25,1.0120000000000005
55,buffer,4,573,1.0120000000000005
55,buffer,4,687,1.0120000000000005
55,buffer,4,924,1.0120000000000005
55,buffer,4,928,1.0120000000000005
55,buffer,4,1736,1.0120000000000005
55,buffer,5,330,1.0120000000000005
55,buffer,5,331,1.0120000000000005
55,buffer,5,345,1.0120000000000005
55,buffer,6,1647,1.0120000000000005
55,buffer,11,12,1.0120000000000005
55,buffer,12,391,1.0120000000000005
55,buffer,12,393,1.0120000000000005
55,buffer,12,760,1.0120000000000005
55,buffer,12,761,1.0120000000000005
55,buffer,12,762,1.0120000000000005
55,buffer,12,1043,1.0120000000000005
55,buffer,12,1048,1.0120000000000005
55,buffer,14,2165,1.0120000000000005
55,buffer,15,1780,1.0120000000000005
55,buffer,15,1783,1.0120000000000005
55,buffer,16,624,1.0120000000000005
55,buffer,16,660,1.0120000000000005
55,buffer,17,1870,1.0120000000000005
55,buffer,17,1997,1.0120000000000005
55,buffer,18,611,1.0120000000000005
55,buffer,19,889,1.0120000000000005
55,buffer,20,487,1.0120000000000005
55,buffer,24,2060,1.0120000000000005
55,buffer,25,2240,1.0120000000000005
55,buffer,26,1130,1.0120000000000005
55,buffer,26,1206,1.0120000000000005
56,buffer,2,973,1.0304000000000004
56,buffer,3,1298,1.0304000000000004
56,buffer,3,1690,1.0304000000000004
56,buffer,4,20,1.0304000000000004
56,buffer,4,21,1.0304000000000004
56,buffer,4,51,1.0304000000000004
56,buffer,4,686,1.0304000000000004
56,buffer,4,1738,1.0304000000000004
56,buffer,5,228,1.0304000000000004
56,buffer,5,229,1.0304000000000004
56,buffer,5,230,1.0304000000000004
56,buffer,5,231,1.0304000000000004
56,buffer,5,328,1.0304000000000004
56,buffer,5,329,1.0304000000000004
56,buffer,5,443,1.0304000000000004
56,buffer,5,607,1.0304000000000004
56,buffer,5,766,1.0304000000000004
56,buffer,6,586,1.0304000000000004
56,buffer,6,1117,1.0304000000000004
56,buffer,6,1602,1.0304000000000004
56,buffer,6,1641,1.0304000000000004
56,buffer,9,2289,1.0304000000000004
56,buffer,11,11,1.0304000000000004
56,buffer,11,13,1.0304000000000004
56,buffer,11,14,1.0304000000000004
56,buffer,11,15,1.0304000000000004
56,buffer,11,2326,1.0304000000000004
56,buffer,11,2328,1.0304000000000004
56,buffer,12,518,1.0304000000000004
56,buffer,12,1044,1.0304000000000004
56,buffer,12,1049,1.0304000000000004
56,buffer,12,1115,1.0304000000000004
56,buffer,12,1116,1.0304000000000004
56,buffer,12,1138,1.0304000000000004
56,buffer,12,1140,1.0304000000000004
56,buffer,15,1652,1.0304000000000004
56,buffer,15,1781,1.0304000000000004
56,buffer,15,1782,1.0304000000000004
56,buffer,17,702,1.0304000000000004
56,buffer,17,1556,1.0304000000000004
56,buffer,17,1580,1.0304000000000004
56,buffer,18,612,1.0304000000000004
56,buffer,19,814,1.0304000000000004
56,buffer,19,894,1.0304000000000004
56,buffer,19,896,1.0304000000000004
56,buffer,20,568,1.0304000000000004
56,buffer,20,630,1.0304000000000004
56,buffer,20,631,1.0304000000000004
56,buffer,20,653,1.0304000000000004
56,buffer,24,1692,1.0304000000000004
