ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00226,0.341]",1,buffer,0,0,0
"(0.341,0.664]",2,buffer,0,0.3176470588235294,0
"(0.664,0.987]",3,buffer,0,0.6352941176470588,0
"(0.987,1.31]",4,buffer,652,0.9529411764705882,0.9872171912762425
"(1.31,1.63]",5,buffer,518,1.2705882352941176,0.7843228605538246
"(1.63,1.95]",6,buffer,601,1.588235294117647,0.9099962146580088
"(1.95,2.28]",7,buffer,590,1.9058823529411764,0.8933407098972134
"(2.28,2.6]",8,buffer,523,2.223529411764706,0.7918935445360044
"(2.6,2.92]",9,buffer,527,2.541176470588235,0.7979500917217482
"(2.92,3.25]",10,buffer,563,2.8588235294117643,0.8524590163934426
"(3.25,3.57]",11,buffer,521,3.176470588235294,0.7888652709431324
"(3.57,3.89]",12,buffer,522,3.4941176470588236,0.7903794077395684
"(3.89,4.21]",13,buffer,548,3.8117647058823527,0.8297469644469032
"(4.21,4.54]",14,buffer,502,4.129411764705882,0.7600966718108493
"(4.54,4.86]",15,buffer,591,4.447058823529412,0.8948548466936493
"(4.86,5.18]",16,buffer,701,4.764705882352941,1.0614098943016044
"(5.18,5.5]",17,buffer,33,5.08235294117647,0.04996651428238651
"(5.18,5.5]",17,dye,1191,5.3999999999999995,1.8033369245552222
"(5.5,5.83]",18,dye,1590,5.717647058823529,2.4074775063331684
"(5.83,6.15]",19,dye,1400,6.035294117647059,2.119791515010337
"(6.15,6.47]",20,dye,1179,6.352941176470588,1.7851672829979908
"(6.47,6.8]",21,dye,1064,6.670588235294117,1.611041551407856
"(6.8,7.12]",22,dye,1103,6.988235294117647,1.6700928864688582
"(7.12,7.44]",23,dye,1317,7.305882352941176,1.9941181609061525
"(7.44,7.76]",24,dye,1093,7.6235294117647054,1.6549515185044987
"(7.76,8.09]",25,dye,1333,7.941176470588235,2.018344349649128
"(8.09,8.41]",26,dye,1180,8.258823529411764,1.7866814197944267
"(8.41,8.73]",27,dye,1168,8.576470588235294,1.7685117782371953
"(8.73,9.06]",28,dye,1212,8.894117647058824,1.8351337972803772
"(9.06,9.38]",29,dye,1084,9.211764705882352,1.641324287336575
"(9.38,9.7]",30,dye,1206,9.529411764705882,1.8260489765017616
"(9.7,10]",31,dye,1005,9.84705882352941,1.5217074804181345
"(10,10.3]",32,dye,1388,10.16470588235294,2.101621873453105
"(10.3,10.7]",33,dye,2125,10.48235294117647,3.217540692426404
"(10.7,11]",34,buffer,212,10.799999999999999,0.3209970008444224
"(10.7,11]",34,dye,1303,11.117647058823529,1.972920245756049
"(11,11.3]",35,buffer,685,11.435294117647057,1.037183705558629
"(11.3,11.6]",36,buffer,352,11.752941176470587,0.5329761523454561
"(11.6,12]",37,buffer,337,12.070588235294117,0.5102641003989168
"(12,12.3]",38,buffer,407,12.388235294117646,0.6162536761494336
"(12.3,12.6]",39,buffer,306,12.705882352941176,0.46332585970940215
"(12.6,12.9]",40,buffer,324,13.023529411764706,0.4905803220452494
"(12.9,13.3]",41,buffer,140,13.341176470588234,0.21197915150103366
"(13.3,13.6]",42,buffer,256,13.658823529411764,0.38761901988760444
"(13.6,13.9]",43,buffer,248,13.976470588235294,0.3755059255161168
"(13.9,14.2]",44,buffer,291,14.294117647058822,0.44061380776286285
"(14.2,14.5]",45,buffer,172,14.611764705882353,0.26043152898698424
"(14.5,14.9]",46,buffer,191,14.92941176470588,0.2892001281192674
"(14.9,15.2]",47,buffer,89,15.247058823529411,0.13475817488279998
"(15.2,15.5]",48,buffer,0,15.564705882352941,0
"(15.5,15.8]",49,buffer,0,15.88235294117647,0
"(15.8,16.2]",50,buffer,0,16.2,0
