buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
2557,32026,34583,7.863614744351962,6.930083234244946,14.793697978596908,4810.444936718431,68366.13002299167,0.8685250043646622
