buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
19397,23967,43364,9.090068493150676,6.08344748858447,15.173515981735147,32378.26972585365,59779.205494361144,0.2973273269806016
