ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00219,0.339]",1,buffer,0,0,0
"(0.339,0.66]",2,buffer,0,0.31153846153846154,0
"(0.66,0.98]",3,buffer,0,0.6230769230769231,0
"(0.98,1.3]",4,buffer,519,0.9346153846153846,0.7207955557884806
"(1.3,1.62]",5,buffer,638,1.2461538461538462,0.8860646716629107
"(1.62,1.94]",6,buffer,648,1.5576923076923077,0.899952832660762
"(1.94,2.26]",7,buffer,838,1.8692307692307693,1.163827891619936
"(2.26,2.58]",8,buffer,801,2.180769230769231,1.1124416959278864
"(2.58,2.9]",9,buffer,839,2.4923076923076923,1.165216707719721
"(2.9,3.23]",10,buffer,772,2.8038461538461537,1.0721660290341177
"(3.23,3.55]",11,buffer,733,3.1153846153846154,1.0180022011424978
"(3.55,3.87]",12,buffer,787,3.426923076923077,1.0929982705308945
"(3.87,4.19]",13,buffer,892,3.7384615384615385,1.238823961008333
"(4.19,4.51]",14,buffer,1088,4.05,1.5110319165662176
"(4.51,4.83]",15,buffer,1693,4.361538461538462,2.3512656569362194
"(4.83,5.15]",16,buffer,898,4.673076923076923,1.2471568576070435
"(4.83,5.15]",16,dye,174,4.984615384615385,0.24165400136261203
"(5.15,5.47]",17,dye,893,5.296153846153846,1.240212777108118
"(5.47,5.79]",18,dye,781,5.607692307692307,1.0846653739321839
"(5.79,6.11]",19,dye,601,5.9192307692307695,0.8346784759708611
"(6.11,6.43]",20,dye,694,6.230769230769231,0.9638383732508778
"(6.43,6.75]",21,dye,814,6.542307692307692,1.130496305225093
"(6.75,7.07]",22,dye,951,6.853846153846154,1.3207641108956554
"(7.07,7.4]",23,dye,948,7.165384615384616,1.3165976625963
"(7.4,7.72]",24,dye,937,7.476923076923077,1.3013206854986636
"(7.72,8.04]",25,dye,665,7.788461538461538,0.9235627063571091
"(8.04,8.36]",26,dye,717,8.1,0.9957811435459357
"(8.36,8.68]",27,dye,1173,8.411538461538461,1.6290812850479535
"(8.68,9]",28,dye,820,8.723076923076924,1.1388292018238038
"(9,9.32]",29,dye,1154,9.034615384615385,1.602693779152036
"(9.32,9.64]",30,dye,1026,9.346153846153847,1.4249253183795398
"(9.64,9.96]",31,dye,1057,9.657692307692308,1.4679786174728788
"(9.96,10.3]",32,dye,821,9.96923076923077,1.1402180179235888
"(10.3,10.6]",33,dye,828,10.28076923076923,1.1499397306220849
"(10.6,10.9]",34,dye,851,10.592307692307692,1.1818825009171428
"(10.9,11.2]",35,dye,714,10.903846153846153,0.9916146952465803
"(11.2,11.6]",36,buffer,55,11.215384615384615,0.07638488548818197
"(11.2,11.6]",36,dye,536,11.526923076923078,0.7444054294848278
"(11.6,11.9]",37,buffer,620,11.838461538461539,0.8610659818667784
"(11.9,12.2]",38,buffer,708,12.15,0.9832817986478696
"(12.2,12.5]",39,buffer,1015,12.461538461538462,1.4096483412819034
"(12.5,12.8]",40,buffer,1027,12.773076923076923,1.4263141344793249
"(12.8,13.2]",41,buffer,885,13.084615384615384,1.229102248309837
"(13.2,13.5]",42,buffer,1016,13.396153846153846,1.4110371573816887
"(13.5,13.8]",43,buffer,883,13.707692307692309,1.2263246161102668
"(13.8,14.1]",44,buffer,1059,14.01923076923077,1.4707562496724491
"(14.1,14.5]",45,buffer,1066,14.330769230769231,1.480477962370945
"(14.5,14.8]",46,buffer,912,14.642307692307693,1.2666002830040355
"(14.8,15.1]",47,buffer,615,14.953846153846154,0.8541219013678528
"(15.1,15.4]",48,buffer,0,15.265384615384615,0
"(15.4,15.7]",49,buffer,0,15.576923076923077,0
"(15.7,16.1]",50,buffer,0,15.888461538461538,0
"(15.7,16.1]",50,dye,0,16.2,0
