userInput,arena,background,NumArenas,pixelSize,movSize_1,movSize_2,movSize_3,originalFilename,originalPath,outputPaths,wormMovieName,bgMovieName,scalingFactor,wormLuminaceDistribution,bgLuminaceDistribution
,,,1,54.8747027620267,1200,1920,3,20210702_AWCASHablated_HEX_IAA_10000.avi,C:\Users\MOJO\Desktop\,C:\Users\MOJO\Desktop\20210702_AWCASHablated_HEX_IAA_10000,20210702_AWCASHablated_HEX_IAA_10000,20210702_AWCASHablated_HEX_IAA_10000,3.194888,,
