animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20220316_AWC_daf11_kaplan_HEX/20220316_AWC_daf11_kaplan_HEX__1/20220316_AWC_daf11_kaplan_HEX__1_ImageJ_data.csv,1,0.01179473398565735,1434.256,0.25,234.122,0,raw,0.02224429461815463,daf11_HEX,HEX,OP50,AWC,-0.010449560632497279
20220316_AWC_daf11_kaplan_HEX/20220316_AWC_daf11_kaplan_HEX__1/20220316_AWC_daf11_kaplan_HEX__1_ImageJ_data.csv,1,0.01343450150961906,1436.093,0.5,234.014,0,raw,0.023884062142116337,daf11_HEX,HEX,OP50,AWC,-0.010449560632497279
20220316_AWC_daf11_kaplan_HEX/20220316_AWC_daf11_kaplan_HEX__1/20220316_AWC_daf11_kaplan_HEX__1_ImageJ_data.csv,1,0.00528371877354671,1426.519,0.75,234.108,0,raw,0.01573327940604399,daf11_HEX,HEX,OP50,AWC,-0.010449560632497279
20220316_AWC_daf11_kaplan_HEX/20220316_AWC_daf11_kaplan_HEX__1/20220316_AWC_daf11_kaplan_HEX__1_ImageJ_data.csv,1,6.089059610186632e-4,1420.961,1,234.095,0,raw,0.011058466593515942,daf11_HEX,HEX,OP50,AWC,-0.010449560632497279
20220316_AWC_daf11_kaplan_HEX/20220316_AWC_daf11_kaplan_HEX__1/20220316_AWC_daf11_kaplan_HEX__1_ImageJ_data.csv,1,-0.00830569650600952,1409.86,1.25,233.568,0,raw,0.0021438641264877583,daf11_HEX,HEX,OP50,AWC,-0.010449560632497279
20220316_AWC_daf11_kaplan_HEX/20220316_AWC_daf11_kaplan_HEX__1/20220316_AWC_daf11_kaplan_HEX__1_ImageJ_data.csv,1,-0.00519730428963598,1413.574,1.5,233.595,0,raw,0.005252256342861299,daf11_HEX,HEX,OP50,AWC,-0.010449560632497279
20220316_AWC_daf11_kaplan_HEX/20220316_AWC_daf11_kaplan_HEX__1/20220316_AWC_daf11_kaplan_HEX__1_ImageJ_data.csv,1,-0.00782008925983888,1411.233,1.75,234.365,0,raw,0.0026294713726583985,daf11_HEX,HEX,OP50,AWC,-0.010449560632497279
20220316_AWC_daf11_kaplan_HEX/20220316_AWC_daf11_kaplan_HEX__1/20220316_AWC_daf11_kaplan_HEX__1_ImageJ_data.csv,1,-0.00481539442415806,1414,2,233.568,0,raw,0.005634166208339219,daf11_HEX,HEX,OP50,AWC,-0.010449560632497279
20220316_AWC_daf11_kaplan_HEX/20220316_AWC_daf11_kaplan_HEX__1/20220316_AWC_daf11_kaplan_HEX__1_ImageJ_data.csv,1,-0.00328606882597481,1416.178,2.25,233.932,0,raw,0.007163491806522469,daf11_HEX,HEX,OP50,AWC,-0.010449560632497279
20220316_AWC_daf11_kaplan_HEX/20220316_AWC_daf11_kaplan_HEX__1/20220316_AWC_daf11_kaplan_HEX__1_ImageJ_data.csv,1,9.62994578017948e-4,1420.705,2.5,233.419,0,raw,0.011412555210515226,daf11_HEX,HEX,OP50,AWC,-0.010449560632497279
