userInput,arena,background,NumArenas,pixelSize,movSize_1,movSize_2,movSize_3,originalFilename,originalPath,outputPaths,wormMovieName,bgMovieName,scalingFactor,wormLuminaceDistribution,bgLuminaceDistribution
,,,1,54.4099378881988,1200,1920,3,20210811_N2_R_sbasal.avi,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\stripe_assay\buffer control\20210811_N2_R_sbasal\,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\stripe_assay\buffer control\20210811_N2_R_sbasal\20210811_N2_R_sbasal,20210811_N2_R_sbasal,20210811_N2_R_sbasal,3.491786,,
