ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00222,0.341]",1,buffer,0,0,0
"(0.341,0.665]",2,buffer,0,0.31153846153846154,0
"(0.665,0.988]",3,buffer,0,0.6230769230769231,0
"(0.988,1.31]",4,buffer,480,0.9346153846153846,0.5866617470713035
"(1.31,1.63]",5,buffer,329,1.2461538461538462,0.4021077391384559
"(1.63,1.96]",6,buffer,459,1.5576923076923077,0.5609952956369338
"(1.96,2.28]",7,buffer,399,1.8692307692307693,0.487662577253021
"(2.28,2.6]",8,buffer,468,2.180769230769231,0.5719952033945208
"(2.6,2.93]",9,buffer,728,2.4923076923076923,0.8897703163914769
"(2.93,3.25]",10,buffer,734,2.8038461538461537,0.8971035882298681
"(3.25,3.57]",11,buffer,1035,3.1153846153846154,1.264989392122498
"(3.57,3.9]",12,buffer,797,3.426923076923077,0.9741029425329767
"(3.9,4.22]",13,buffer,1118,3.7384615384615385,1.3664329858869109
"(4.22,4.54]",14,buffer,1585,4.05,1.9372059773083665
"(4.54,4.86]",15,buffer,2266,4.361538461538462,2.7695323309657782
"(4.86,5.19]",16,buffer,2096,4.673076923076923,2.5617562955446918
"(4.86,5.19]",16,dye,897,4.984615384615385,1.0963241398394983
"(5.19,5.51]",17,dye,1959,5.296153846153846,2.3943132552347572
"(5.51,5.83]",18,dye,1432,5.607692307692307,1.7502075454293886
"(5.83,6.16]",19,dye,926,5.9192307692307695,1.1317682870583896
"(6.16,6.48]",20,dye,830,6.230769230769231,1.0144359376441288
"(6.48,6.8]",21,dye,1098,6.542307692307692,1.3419887464256066
"(6.8,7.13]",22,dye,796,6.853846153846154,0.9728807305599115
"(7.13,7.45]",23,dye,892,7.165384615384616,1.0902130799741723
"(7.45,7.77]",24,dye,1133,7.476923076923077,1.3847661654828891
"(7.77,8.1]",25,dye,1184,7.788461538461538,1.447098976109215
"(8.1,8.42]",26,dye,1109,8.1,1.355433078129324
"(8.42,8.74]",27,dye,921,8.411538461538461,1.1256572271930634
"(8.74,9.07]",28,dye,1536,8.723076923076924,1.877317590628171
"(9.07,9.39]",29,dye,545,9.034615384615385,0.6661055253205425
"(9.39,9.71]",30,dye,1055,9.346153846153847,1.2894336315838024
"(9.71,10]",31,dye,1105,9.657692307692308,1.3505442302370632
"(10,10.4]",32,dye,1354,9.96923076923077,1.6548750115303017
"(10.4,10.7]",33,dye,1649,10.28076923076923,2.0154275435845403
"(10.7,11]",34,dye,2036,10.592307692307692,2.4884235771607788
"(11,11.3]",35,buffer,938,10.903846153846153,1.1464348307351722
"(11,11.3]",35,dye,1284,11.215384615384615,1.5693201734157367
"(11.3,11.7]",36,buffer,1315,11.526923076923078,1.6072087445807584
"(11.7,12]",37,buffer,898,11.838461538461539,1.0975463518125634
"(12,12.3]",38,buffer,787,12.15,0.9618808228023246
"(12.3,12.6]",39,buffer,763,12.461538461538462,0.9325477354487594
"(12.6,12.9]",40,buffer,612,12.773076923076923,0.7479937275159119
"(12.9,13.3]",41,buffer,521,13.084615384615384,0.6367724379669772
"(13.3,13.6]",42,buffer,405,13.396153846153846,0.49499584909141225
"(13.6,13.9]",43,buffer,40,13.707692307692309,0.04888847892260862
"(13.6,13.9]",43,dye,226,14.01923076923077,0.2762199059127387
"(13.9,14.2]",44,buffer,193,14.330769230769231,0.23588691080158658
"(14.2,14.6]",45,buffer,206,14.642307692307693,0.2517756664514344
"(14.6,14.9]",46,buffer,225,14.953846153846154,0.2749976939396735
"(14.9,15.2]",47,buffer,0,15.265384615384615,0
"(15.2,15.5]",48,buffer,0,15.576923076923077,0
"(15.5,15.9]",49,buffer,0,15.888461538461538,0
"(15.9,16.2]",50,buffer,0,16.2,0
