userInput,arena,background,NumArenas,pixelSize,movSize_1,movSize_2,movSize_3,originalFilename,originalPath,outputPaths,wormMovieName,bgMovieName,scalingFactor,wormLuminaceDistribution,bgLuminaceDistribution
,,,1,52.1739130434783,1200,1920,3,20210817_ASHablated_L_AWCASHablated R_HEX_10000.avi,X:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\stripe_assay\HEX\ASH_ablated\HEX_10000\20210817_ASHablated_L_AWCASHablated R_HEX_10000\,X:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\stripe_assay\HEX\ASH_ablated\HEX_10000\20210817_ASHablated_L_AWCASHablated R_HEX_10000\20210817_ASHablated_L_HEX_10000,20210817_ASHablated_L_HEX_10000,20210817_ASHablated_L_HEX_10000,3.820771,,
