buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
31788,6519,38307,9.094736842105263,5.9684210526315775,15.06315789473684,52648.87499999999,16452.714285714286,-0.5238108282086752
