buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
7028,41845,48873,7.778506787330325,7.04830316742082,14.826809954751145,13396.24984729938,88025.13850771182,0.7358298862877384
