buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
26004,14696,40700,8.73554384328358,6.470813277363184,15.206357120646764,45266.34147332753,34535.47717514862,-0.13446891912887274
