buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
27085,3360,30445,4.385045662100462,10.531164383561654,14.916210045662117,92132.57516986436,4759.062144320511,-0.9017652652748848
