buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
32004,14311,46315,9.422779056047201,5.730673893805311,15.153452949852511,51467.94860862653,37842.15769104567,-0.1525671783645707
