buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
13310,28446,41756,8.914793577981655,6.12981651376147,15.044610091743124,22461.96264327154,69815.95251814713,0.5131670973714656
