buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
21105,19988,41093,9.177499999999993,6.018333333333329,15.195833333333322,34945.03541269409,50468.17779008584,0.1817416977457362
