buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
21977,7938,29915,9.284059633027526,5.87133027522936,15.155389908256886,35875.47012611633,20489.98769483183,-0.27295941567898524
