buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
32001,2370,34371,9.435859728506795,5.573076923076929,15.008936651583724,50901.666155155675,6382.6823772987445,-0.7771578959763281
