buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
35077,3419,38496,9.289195402298859,5.829310344827591,15.118505747126449,57089.10224460503,8867.287567780735,-0.7311166486521197
