buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
47904,19665,67569,8.173146770472892,6.526349480968856,14.699496251441747,86155.88196372535,44292.080071337114,-0.3209233876811036
