buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
33534,4212,37746,8.587023582175926,6.276134982638888,14.863158564814814,58043.52981480942,9974.86893576617,-0.7067008597969454
