buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
4822,37825,42647,8.475797579757984,6.517931793179323,14.993729372937306,8530.142721785967,87011.92825074265,0.8214369306640075
