animal,animal_num,time_at_maxON,stim_ON_delF,time_at_maxOFF,stim_OFF_delF
20200831_AWC_Is_odr1p_HEX_10K_1/20200831_AWC_Is_odr1p_HEX_10K_1_ImageJ_data.csv,1,40.25,-0.6222311301729079,60.75,-0.5336161824228547
20200831_AWC_Is_odr1p_HEX_10K_10/20200831_AWC_Is_odr1p_HEX_10K_10_ImageJ_data.csv,2,40.25,-0.621860501494323,60.75,-0.5194756227024993
20200831_AWC_Is_odr1p_HEX_10K_2/20200831_AWC_Is_odr1p_HEX_10K_2_ImageJ_data.csv,3,40.25,-0.32179516665554764,60.75,-0.23856388856122965
20200831_AWC_Is_odr1p_HEX_10K_3/20200831_AWC_Is_odr1p_HEX_10K_3_ImageJ_data.csv,4,39.25,-0.18977861815895772,60.75,-0.13691256403942334
20200831_AWC_Is_odr1p_HEX_10K_4/20200831_AWC_Is_odr1p_HEX_10K_4_ImageJ_data.csv,5,34.5,-0.07610278959171149,60.75,-0.12827274410121883
20200831_AWC_Is_odr1p_HEX_10K_5/20200831_AWC_Is_odr1p_HEX_10K_5_ImageJ_data.csv,6,40,-0.3289232414828491,67.25,0.5491213156003114
20200831_AWC_Is_odr1p_HEX_10K_6/20200831_AWC_Is_odr1p_HEX_10K_6_ImageJ_data.csv,7,40.25,-0.7400979850781193,60.75,-0.6138127363184208
20200831_AWC_Is_odr1p_HEX_10K_8/20200831_AWC_Is_odr1p_HEX_10K_8_ImageJ_data.csv,8,40.25,-0.6079960300416485,60.75,-0.43331140505967874
20200831_AWC_Is_odr1p_HEX_10K_9/20200831_AWC_Is_odr1p_HEX_10K_9_ImageJ_data.csv,9,40.25,-0.6627725541711924,60.75,-0.5570132346346158
20210816_AWC_Is_odr1p_HEX_10K__1/20210816_AWC_Is_odr1p_HEX_10K__1_ImageJ_data.csv,10,40,-0.3953315193436063,65,0.9753204414918502
20210816_AWC_Is_odr1p_HEX_10K__2/20210816_AWC_Is_odr1p_HEX_10K__2_ImageJ_data.csv,11,39.75,-0.6107941516254825,63.75,-0.5530549147732721
20210816_AWC_Is_odr1p_HEX_10K__3/20210816_AWC_Is_odr1p_HEX_10K__3_ImageJ_data.csv,12,40.25,-0.7381723263163726,60.75,-0.7247857390577965
20210816_AWC_Is_odr1p_HEX_10K__4/20210816_AWC_Is_odr1p_HEX_10K__4_ImageJ_data.csv,13,40.25,-0.49224170687574803,70.25,0.9826740952638648
20210816_AWC_Is_odr1p_HEX_10K__5/20210816_AWC_Is_odr1p_HEX_10K__5_ImageJ_data.csv,14,40.25,-0.7036762056374999,68.5,-0.7040745011815062
20210816_AWC_Is_odr1p_HEX_10K__6/20210816_AWC_Is_odr1p_HEX_10K__6_ImageJ_data.csv,15,38.5,-0.3255042088026984,60.75,-0.13958649268279122
20210816_AWC_Is_odr1p_HEX_10K__7/20210816_AWC_Is_odr1p_HEX_10K__7_ImageJ_data.csv,16,40.25,-0.7198844698629676,60.75,-0.5531996458080597
20210816_AWC_Is_odr1p_HEX_10K__8/20210816_AWC_Is_odr1p_HEX_10K__8_ImageJ_data.csv,17,39,-0.36646863030925025,60.75,-0.2595949042055874
