ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00221,0.343]",1,buffer,0,0,0
"(0.343,0.667]",2,buffer,0,0.3176470588235294,0
"(0.667,0.991]",3,buffer,0,0.6352941176470588,0
"(0.991,1.32]",4,buffer,1944,0.9529411764705882,3.553805589734576
"(1.32,1.64]",5,buffer,1285,1.2705882352941176,2.349094744243277
"(1.64,1.96]",6,buffer,1367,1.588235294117647,2.498998066444015
"(1.96,2.29]",7,buffer,1167,1.9058823529411764,2.133380207417824
"(2.29,2.61]",8,buffer,933,2.223529411764706,1.7056073123571807
"(2.61,2.94]",9,buffer,897,2.541176470588235,1.6397960977324664
"(2.94,3.26]",10,buffer,680,2.8588235294117643,1.2431007206890492
"(3.26,3.59]",11,buffer,879,3.176470588235294,1.6068904904201091
"(3.59,3.91]",12,buffer,762,3.4941176470588236,1.3930040428897874
"(3.91,4.23]",13,buffer,825,3.8117647058823527,1.5081736684830376
"(4.23,4.56]",14,buffer,914,4.129411764705882,1.6708736157496926
"(4.56,4.88]",15,buffer,938,4.447058823529412,1.7147477588328355
"(4.88,5.21]",16,buffer,504,4.764705882352941,0.9213570047460011
"(4.88,5.21]",16,dye,49,5.08235294117647,0.08957637546141678
"(5.21,5.53]",17,dye,345,5.3999999999999995,0.6306908068201793
"(5.53,5.86]",18,dye,138,5.717647058823529,0.25227632272807177
"(5.86,6.18]",19,dye,124,6.035294117647059,0.22668307259623838
"(6.18,6.51]",20,dye,304,6.352941176470588,0.5557391457198102
"(6.51,6.83]",21,dye,196,6.670588235294117,0.3583055018456671
"(6.83,7.15]",22,dye,183,6.988235294117647,0.3345403410089647
"(7.15,7.48]",23,dye,265,7.305882352941176,0.484443663209703
"(7.48,7.8]",24,dye,233,7.6235294117647054,0.4259448057655124
"(7.8,8.13]",25,dye,154,7.941176470588235,0.281525751450167
"(8.13,8.45]",26,dye,168,8.258823529411764,0.3071190015820004
"(8.45,8.78]",27,dye,216,8.576470588235294,0.3948672877482862
"(8.78,9.1]",28,dye,180,8.894117647058824,0.3290560731235718
"(9.1,9.42]",29,dye,230,9.211764705882352,0.42046053788011956
"(9.42,9.75]",30,dye,162,9.529411764705882,0.2961504658112147
"(9.75,10.1]",31,dye,135,9.84705882352941,0.24679205484267888
"(10.1,10.4]",32,dye,186,10.16470588235294,0.34002460889435754
"(10.4,10.7]",33,dye,177,10.48235294117647,0.32357180523817897
"(10.7,11]",34,dye,307,10.799999999999999,0.5612234136052031
"(11,11.4]",35,buffer,538,11.117647058823529,0.9835120407804536
"(11,11.4]",35,dye,38,11.435294117647057,0.06946739321497628
"(11.4,11.7]",36,buffer,863,11.752941176470587,1.5776410616980139
"(11.7,12]",37,buffer,898,12.070588235294117,1.6416241870275974
"(12,12.3]",38,buffer,755,12.388235294117646,1.3802074178238708
"(12.3,12.7]",39,buffer,871,12.705882352941176,1.5922657760590615
"(12.7,13]",40,buffer,1144,13.023529411764706,2.0913341536298122
"(13,13.3]",41,buffer,1081,13.341176470588234,1.976164528036562
"(13.3,13.6]",42,buffer,915,13.658823529411764,1.6727017050448234
"(13.6,14]",43,buffer,882,13.976470588235294,1.612374758305502
"(14,14.3]",44,buffer,1036,14.294117647058822,1.893900509755669
"(14.3,14.6]",45,buffer,939,14.611764705882353,1.7165758481279665
"(14.6,14.9]",46,buffer,1061,14.92941176470588,1.9396027421339428
"(14.9,15.3]",47,buffer,577,15.247058823529411,1.054807523290561
"(15.3,15.6]",48,buffer,0,15.564705882352941,0
"(15.6,15.9]",49,buffer,0,15.88235294117647,0
"(15.9,16.3]",50,buffer,0,16.2,0
