buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
3462,12426,15888,8.183295512820521,6.782909358974367,14.966204871794888,6331.556911879821,27417.447572238165,0.62478555983128925
