buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
14919,19125,34044,8.43178294573644,6.614728682170547,15.046511627906987,26622.946584536177,43503.60365639283,0.24071706099702508
