buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
14162,25274,39436,7.816300245098048,7.141387254901969,14.957687500000016,27101.155755608135,52936.57665959887,0.32279051547794796
