animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20210829_AWC_WT_HEX_IAA_10K/20210829_AWC_WT_HEX_IAA_10K__1/20210829_AWC_WT_HEX_IAA_10K__1_ImageJ_data.csv,1,0.004342969496195,375.363,0.25,238.875,0,raw,0.004372327257486232,WT_hexiaa,hex,OP50,AWC,-2.9357761291231685e-5
20210829_AWC_WT_HEX_IAA_10K/20210829_AWC_WT_HEX_IAA_10K__1/20210829_AWC_WT_HEX_IAA_10K__1_ImageJ_data.csv,1,0.01563086378145931,374.947,0.5,236.925,0,raw,0.01566022154275054,WT_hexiaa,hex,OP50,AWC,-2.9357761291231685e-5
20210829_AWC_WT_HEX_IAA_10K/20210829_AWC_WT_HEX_IAA_10K__1/20210829_AWC_WT_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00389851785680096,374.843,0.75,239.475,0,raw,-0.003869160095509728,WT_hexiaa,hex,OP50,AWC,-2.9357761291231685e-5
20210829_AWC_WT_HEX_IAA_10K/20210829_AWC_WT_HEX_IAA_10K__1/20210829_AWC_WT_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00120090244286507,373.986,1,237.925,0,raw,0.0012302602041563016,WT_hexiaa,hex,OP50,AWC,-2.9357761291231685e-5
20210829_AWC_WT_HEX_IAA_10K/20210829_AWC_WT_HEX_IAA_10K__1/20210829_AWC_WT_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00145550553430593,374.125,1.25,238.425,0,raw,-0.0014261477730146983,WT_hexiaa,hex,OP50,AWC,-2.9357761291231685e-5
20210829_AWC_WT_HEX_IAA_10K/20210829_AWC_WT_HEX_IAA_10K__1/20210829_AWC_WT_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00237089930815684,374.345,1.5,238.125,0,raw,0.0024002570694480717,WT_hexiaa,hex,OP50,AWC,-2.9357761291231685e-5
20210829_AWC_WT_HEX_IAA_10K/20210829_AWC_WT_HEX_IAA_10K__1/20210829_AWC_WT_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00258871004534266,374.021,1.75,238.475,0,raw,-0.002559352284051428,WT_hexiaa,hex,OP50,AWC,-2.9357761291231685e-5
20210829_AWC_WT_HEX_IAA_10K/20210829_AWC_WT_HEX_IAA_10K__1/20210829_AWC_WT_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00830918528482452,374.427,2,237.4,0,raw,0.008338543046115752,WT_hexiaa,hex,OP50,AWC,-2.9357761291231685e-5
20210829_AWC_WT_HEX_IAA_10K/20210829_AWC_WT_HEX_IAA_10K__1/20210829_AWC_WT_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00252542719602521,374.541,2.25,238.3,0,raw,0.002554784957316442,WT_hexiaa,hex,OP50,AWC,-2.9357761291231685e-5
20210829_AWC_WT_HEX_IAA_10K/20210829_AWC_WT_HEX_IAA_10K__1/20210829_AWC_WT_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00328334969366689,374.594,2.5,238.25,0,raw,0.0033127074549581218,WT_hexiaa,hex,OP50,AWC,-2.9357761291231685e-5
