animal,animal_num,time_at_maxON,stim_ON_delF,time_at_maxOFF,stim_OFF_delF
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__1/20210726_AWC_odr1p_HEX_IAA_10K__1_ImageJ_data.csv,1,35.75,2.455284147346766,60.75,1.047818745880645
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__10/20210726_AWC_odr1p_HEX_IAA_10K__10_ImageJ_data.csv,2,40.25,0.44780248052863075,60.75,0.1904422633042576
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__11/20210726_AWC_odr1p_HEX_IAA_10K__11_ImageJ_data.csv,3,32.25,1.6688137257004865,60.75,1.3103600119612848
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__12/20210726_AWC_odr1p_HEX_IAA_10K__12_ImageJ_data.csv,4,32.25,2.957431978477144,60.75,1.8886923947221892
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__13/20210726_AWC_odr1p_HEX_IAA_10K__13_ImageJ_data.csv,5,40.25,1.7647997164126197,60.75,0.5920872474299894
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__2/20210726_AWC_odr1p_HEX_IAA_10K__2_ImageJ_data.csv,6,37.5,0.32739367195681995,60.75,0.1257988785285147
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__3/20210726_AWC_odr1p_HEX_IAA_10K__3_ImageJ_data.csv,7,38.75,-0.05386678039960811,61,1.4580553533822742
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__5/20210726_AWC_odr1p_HEX_IAA_10K__5_ImageJ_data.csv,8,34.5,1.698591900091652,70.25,-0.5262568539552315
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__6/20210726_AWC_odr1p_HEX_IAA_10K__6_ImageJ_data.csv,9,35.25,0.2727807567926741,68.5,-0.023965410017270542
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__7/20210726_AWC_odr1p_HEX_IAA_10K__7_ImageJ_data.csv,10,33,2.2602195140332277,60.75,0.2337975487305763
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__8/20210726_AWC_odr1p_HEX_IAA_10K__8_ImageJ_data.csv,11,31.5,0.7505085369857302,60.75,0.7991861371636467
20210726_AWC_odr1p_HEX_IAA_10K/20210726_AWC_odr1p_HEX_IAA_10K__9/20210726_AWC_odr1p_HEX_IAA_10K__9_ImageJ_data.csv,12,40.25,0.5703843212121654,60.75,0.2036079108263699
20210729_AWC_odr1p_HEX_IAA_10K/20210729_AWC_odr1p_HEX_IAA_10K__1/20210729_AWC_odr1p_HEX_IAA_10K__1_ImageJ_data.csv,13,40.25,1.029637080525755,60.75,0.8009599671672116
20210729_AWC_odr1p_HEX_IAA_10K/20210729_AWC_odr1p_HEX_IAA_10K__2/20210729_AWC_odr1p_HEX_IAA_10K__2_ImageJ_data.csv,14,31.75,2.925790545718971,60.75,1.3257825995279267
20210729_AWC_odr1p_HEX_IAA_10K/20210729_AWC_odr1p_HEX_IAA_10K__3/20210729_AWC_odr1p_HEX_IAA_10K__3_ImageJ_data.csv,15,40.25,0.1095934169990569,60.75,2.3405854030443667
20210729_AWC_odr1p_HEX_IAA_10K/20210729_AWC_odr1p_HEX_IAA_10K__4/20210729_AWC_odr1p_HEX_IAA_10K__4_ImageJ_data.csv,16,38,3.129095709815665,60.75,1.5937323275771693
20210729_AWC_odr1p_HEX_IAA_10K/20210729_AWC_odr1p_HEX_IAA_10K__5/20210729_AWC_odr1p_HEX_IAA_10K__5_ImageJ_data.csv,17,31.75,2.6927860334033347,60.75,1.2668428158642595
20210729_AWC_odr1p_HEX_IAA_10K/20210729_AWC_odr1p_HEX_IAA_10K__6/20210729_AWC_odr1p_HEX_IAA_10K__6_ImageJ_data.csv,18,40.25,0.9432295732769002,60.75,1.8619498704598434
