ypos,lum_bin,worm,time,y_mm
55,buffer,1,2038,1.0108447488584467
55,buffer,1,2236,1.0108447488584467
55,buffer,1,2243,1.0108447488584467
55,buffer,2,466,1.0108447488584467
55,buffer,3,1561,1.0108447488584467
55,buffer,3,1598,1.0108447488584467
55,buffer,3,1600,1.0108447488584467
55,buffer,3,1992,1.0108447488584467
55,buffer,4,2271,1.0108447488584467
55,buffer,6,1879,1.0108447488584467
55,buffer,6,2181,1.0108447488584467
55,buffer,9,1570,1.0108447488584467
55,buffer,9,1962,1.0108447488584467
55,buffer,9,1964,1.0108447488584467
55,buffer,12,1471,1.0108447488584467
55,buffer,13,593,1.0108447488584467
55,buffer,15,1594,1.0108447488584467
55,buffer,15,1656,1.0108447488584467
55,buffer,16,1833,1.0108447488584467
55,buffer,18,1716,1.0108447488584467
55,buffer,18,1720,1.0108447488584467
55,buffer,18,1977,1.0108447488584467
55,buffer,19,447,1.0108447488584467
55,buffer,19,448,1.0108447488584467
55,buffer,19,1308,1.0108447488584467
55,buffer,19,1310,1.0108447488584467
55,buffer,19,1311,1.0108447488584467
55,buffer,19,1313,1.0108447488584467
55,buffer,19,1571,1.0108447488584467
55,buffer,19,2194,1.0108447488584467
55,buffer,20,287,1.0108447488584467
55,buffer,20,2040,1.0108447488584467
55,buffer,20,2086,1.0108447488584467
55,buffer,20,2216,1.0108447488584467
55,buffer,22,1229,1.0108447488584467
55,buffer,24,1045,1.0108447488584467
55,buffer,24,1056,1.0108447488584467
55,buffer,24,1259,1.0108447488584467
55,buffer,24,1271,1.0108447488584467
55,buffer,24,1273,1.0108447488584467
55,buffer,24,1377,1.0108447488584467
55,buffer,26,1981,1.0108447488584467
55,buffer,27,1346,1.0108447488584467
55,buffer,27,1488,1.0108447488584467
55,buffer,27,1574,1.0108447488584467
55,buffer,27,2203,1.0108447488584467
55,buffer,27,2376,1.0108447488584467
55,buffer,28,280,1.0108447488584467
55,buffer,29,2350,1.0108447488584467
55,buffer,30,75,1.0108447488584467
55,buffer,33,1206,1.0108447488584467
56,buffer,1,1798,1.0292237442922367
56,buffer,1,1987,1.0292237442922367
56,buffer,2,286,1.0292237442922367
56,buffer,2,292,1.0292237442922367
56,buffer,2,298,1.0292237442922367
56,buffer,2,360,1.0292237442922367
56,buffer,2,495,1.0292237442922367
56,buffer,2,803,1.0292237442922367
56,buffer,3,1599,1.0292237442922367
56,buffer,4,1218,1.0292237442922367
56,buffer,4,1457,1.0292237442922367
56,buffer,4,2312,1.0292237442922367
56,buffer,6,1271,1.0292237442922367
56,buffer,9,1695,1.0292237442922367
56,buffer,9,1963,1.0292237442922367
56,buffer,9,2007,1.0292237442922367
56,buffer,9,2011,1.0292237442922367
56,buffer,13,93,1.0292237442922367
56,buffer,13,588,1.0292237442922367
56,buffer,15,876,1.0292237442922367
56,buffer,15,1633,1.0292237442922367
56,buffer,16,1834,1.0292237442922367
