animal,animal_num,time_at_maxON,stim_ON_delF,time_at_maxOFF,stim_OFF_delF
20210719_AWC_Is_odr1p_HEX_BENZ_10K__1/20210719_AWC_Is_odr1p_HEX_BENZ_10K__1_ImageJ_data.csv,1,40,0.926789245790268,60.75,0.5892213723503981
20210719_AWC_Is_odr1p_HEX_BENZ_10K__2/20210719_AWC_Is_odr1p_HEX_BENZ_10K__2_ImageJ_data.csv,2,38.5,0.3218977915761209,60.75,0.05860852878557422
20210719_AWC_Is_odr1p_HEX_BENZ_10K__3/20210719_AWC_Is_odr1p_HEX_BENZ_10K__3_ImageJ_data.csv,3,33.5,0.3790374779319844,60.75,0.1210774829547382
20210719_AWC_Is_odr1p_HEX_BENZ_10K__4/20210719_AWC_Is_odr1p_HEX_BENZ_10K__4_ImageJ_data.csv,4,31.75,0.038413072955100984,65,0.07209547649313461
20210719_AWC_Is_odr1p_HEX_BENZ_10K__5/20210719_AWC_Is_odr1p_HEX_BENZ_10K__5_ImageJ_data.csv,5,40,-0.04145943199770598,70,-0.1532791464979279
20210719_AWC_Is_odr1p_HEX_BENZ_10K__6/20210719_AWC_Is_odr1p_HEX_BENZ_10K__6_ImageJ_data.csv,6,39.5,0.46500868302611587,60.75,0.24770485973010944
20210719_AWC_Is_odr1p_HEX_BENZ_10K__7/20210719_AWC_Is_odr1p_HEX_BENZ_10K__7_ImageJ_data.csv,7,39.5,0.03128553493289874,66.5,0.011366021795565073
20210719_AWC_Is_odr1p_HEX_BENZ_10K__8/20210719_AWC_Is_odr1p_HEX_BENZ_10K__8_ImageJ_data.csv,8,40.25,0.21672519814285723,60.75,0.11935914084714319
20210719_AWC_Is_odr1p_HEX_BENZ_10K__9/20210719_AWC_Is_odr1p_HEX_BENZ_10K__9_ImageJ_data.csv,9,36.5,1.7348603551711743,60.75,0.2927248456810952
20210821_AWC_odr1p_HEX_BENZ_10K__1/20210821_AWC_odr1p_HEX_BENZ_10K__1_ImageJ_data.csv,10,33.75,1.7644454159136327,63.25,0.5216058509360041
20210821_AWC_odr1p_HEX_BENZ_10K__2/20210821_AWC_odr1p_HEX_BENZ_10K__2_ImageJ_data.csv,11,40.25,0.935364728927437,60.75,0.5969219576322794
20210821_AWC_odr1p_HEX_BENZ_10K__3/20210821_AWC_odr1p_HEX_BENZ_10K__3_ImageJ_data.csv,12,36.25,1.3263183348539374,60.75,1.4228183045243852
20210821_AWC_odr1p_HEX_BENZ_10K__4/20210821_AWC_odr1p_HEX_BENZ_10K__4_ImageJ_data.csv,13,33.5,0.03469982931758757,61.75,0.030203548933703996
20210821_AWC_odr1p_HEX_BENZ_10K__5/20210821_AWC_odr1p_HEX_BENZ_10K__5_ImageJ_data.csv,14,34.75,0.13652565670362105,70.25,0.07287370463590548
20210821_AWC_odr1p_HEX_BENZ_10K__6/20210821_AWC_odr1p_HEX_BENZ_10K__6_ImageJ_data.csv,15,40.25,0.9478119637277977,60.75,1.2879775725314824
20210821_AWC_odr1p_HEX_BENZ_10K__7/20210821_AWC_odr1p_HEX_BENZ_10K__7_ImageJ_data.csv,16,36.5,0.026240357411940744,66.75,0.09398690164147054
20210821_AWC_odr1p_HEX_BENZ_10K__8/20210821_AWC_odr1p_HEX_BENZ_10K__8_ImageJ_data.csv,17,40,0.2379532466628673,61,0.457602716072873
