ypos,lum_bin,worm,time,y_mm
54,buffer,5,2028,1.002768166089966
54,buffer,7,2347,1.002768166089966
54,buffer,7,2352,1.002768166089966
54,buffer,7,2372,1.002768166089966
54,buffer,7,2395,1.002768166089966
54,buffer,7,2396,1.002768166089966
54,buffer,7,2397,1.002768166089966
54,buffer,7,2398,1.002768166089966
54,buffer,7,2399,1.002768166089966
54,buffer,8,46,1.002768166089966
54,buffer,8,47,1.002768166089966
54,buffer,8,123,1.002768166089966
54,buffer,8,143,1.002768166089966
54,buffer,8,144,1.002768166089966
54,buffer,8,1974,1.002768166089966
54,buffer,8,2036,1.002768166089966
54,buffer,8,2044,1.002768166089966
54,buffer,14,2133,1.002768166089966
54,buffer,14,2143,1.002768166089966
54,buffer,14,2197,1.002768166089966
54,buffer,14,2199,1.002768166089966
54,buffer,15,1015,1.002768166089966
54,buffer,15,1361,1.002768166089966
54,buffer,15,1606,1.002768166089966
54,buffer,15,1612,1.002768166089966
54,buffer,16,2040,1.002768166089966
54,buffer,16,2068,1.002768166089966
54,buffer,16,2293,1.002768166089966
54,buffer,18,1446,1.002768166089966
54,buffer,20,817,1.002768166089966
54,buffer,20,825,1.002768166089966
54,buffer,20,864,1.002768166089966
54,buffer,21,2010,1.002768166089966
54,buffer,21,2041,1.002768166089966
54,buffer,24,1547,1.002768166089966
54,buffer,24,1552,1.002768166089966
54,buffer,24,1624,1.002768166089966
54,buffer,24,1714,1.002768166089966
54,buffer,25,1897,1.002768166089966
54,buffer,25,1900,1.002768166089966
54,buffer,26,2312,1.002768166089966
54,buffer,27,1408,1.002768166089966
54,buffer,27,1409,1.002768166089966
54,buffer,27,1896,1.002768166089966
54,buffer,27,1989,1.002768166089966
54,buffer,29,2315,1.002768166089966
54,buffer,29,2316,1.002768166089966
54,buffer,31,767,1.002768166089966
54,buffer,31,769,1.002768166089966
54,buffer,31,772,1.002768166089966
54,buffer,31,1166,1.002768166089966
55,buffer,1,2027,1.021337946943484
55,buffer,2,1838,1.021337946943484
55,buffer,7,2345,1.021337946943484
55,buffer,7,2346,1.021337946943484
55,buffer,7,2350,1.021337946943484
55,buffer,7,2351,1.021337946943484
55,buffer,7,2369,1.021337946943484
55,buffer,7,2370,1.021337946943484
55,buffer,7,2371,1.021337946943484
55,buffer,8,41,1.021337946943484
55,buffer,8,48,1.021337946943484
55,buffer,8,51,1.021337946943484
55,buffer,8,122,1.021337946943484
55,buffer,8,124,1.021337946943484
55,buffer,8,145,1.021337946943484
55,buffer,8,146,1.021337946943484
55,buffer,8,147,1.021337946943484
55,buffer,8,2084,1.021337946943484
55,buffer,9,209,1.021337946943484
55,buffer,13,2096,1.021337946943484
55,buffer,13,2263,1.021337946943484
55,buffer,14,1971,1.021337946943484
55,buffer,14,2123,1.021337946943484
55,buffer,14,2142,1.021337946943484
55,buffer,14,2174,1.021337946943484
55,buffer,14,2187,1.021337946943484
55,buffer,15,1331,1.021337946943484
55,buffer,15,1350,1.021337946943484
55,buffer,15,1613,1.021337946943484
55,buffer,16,1915,1.021337946943484
55,buffer,16,2021,1.021337946943484
55,buffer,16,2043,1.021337946943484
55,buffer,18,1444,1.021337946943484
55,buffer,18,1445,1.021337946943484
55,buffer,21,2021,1.021337946943484
55,buffer,24,1548,1.021337946943484
55,buffer,24,1551,1.021337946943484
55,buffer,24,1553,1.021337946943484
55,buffer,24,1567,1.021337946943484
55,buffer,24,1722,1.021337946943484
55,buffer,24,1931,1.021337946943484
55,buffer,24,2018,1.021337946943484
55,buffer,24,2080,1.021337946943484
55,buffer,26,2313,1.021337946943484
55,buffer,27,1885,1.021337946943484
55,buffer,27,1894,1.021337946943484
55,buffer,27,1895,1.021337946943484
55,buffer,27,1994,1.021337946943484
55,buffer,31,770,1.021337946943484
56,buffer,2,1778,1.0399077277970017
56,buffer,2,1782,1.0399077277970017
56,buffer,5,2027,1.0399077277970017
56,buffer,7,2344,1.0399077277970017
56,buffer,8,50,1.0399077277970017
56,buffer,8,52,1.0399077277970017
56,buffer,8,148,1.0399077277970017
56,buffer,8,149,1.0399077277970017
56,buffer,8,150,1.0399077277970017
56,buffer,8,151,1.0399077277970017
56,buffer,8,176,1.0399077277970017
56,buffer,8,177,1.0399077277970017
56,buffer,8,178,1.0399077277970017
56,buffer,8,179,1.0399077277970017
56,buffer,8,180,1.0399077277970017
56,buffer,8,2038,1.0399077277970017
56,buffer,8,2043,1.0399077277970017
56,buffer,8,2045,1.0399077277970017
56,buffer,8,2085,1.0399077277970017
56,buffer,8,2195,1.0399077277970017
56,buffer,8,2204,1.0399077277970017
56,buffer,8,2205,1.0399077277970017
56,buffer,9,210,1.0399077277970017
56,buffer,9,1941,1.0399077277970017
56,buffer,13,2274,1.0399077277970017
56,buffer,14,1961,1.0399077277970017
56,buffer,14,2124,1.0399077277970017
56,buffer,14,2126,1.0399077277970017
56,buffer,14,2127,1.0399077277970017
56,buffer,14,2131,1.0399077277970017
56,buffer,14,2188,1.0399077277970017
56,buffer,14,2191,1.0399077277970017
56,buffer,14,2192,1.0399077277970017
56,buffer,15,932,1.0399077277970017
56,buffer,15,960,1.0399077277970017
56,buffer,15,1467,1.0399077277970017
56,buffer,17,1099,1.0399077277970017
56,buffer,20,794,1.0399077277970017
56,buffer,20,818,1.0399077277970017
56,buffer,20,819,1.0399077277970017
56,buffer,20,824,1.0399077277970017
56,buffer,21,2007,1.0399077277970017
56,buffer,21,2023,1.0399077277970017
56,buffer,23,2084,1.0399077277970017
56,buffer,24,1549,1.0399077277970017
56,buffer,24,1550,1.0399077277970017
56,buffer,24,1554,1.0399077277970017
56,buffer,24,1564,1.0399077277970017
56,buffer,24,1565,1.0399077277970017
56,buffer,24,1566,1.0399077277970017
56,buffer,24,1568,1.0399077277970017
56,buffer,24,1569,1.0399077277970017
56,buffer,24,1570,1.0399077277970017
56,buffer,24,1715,1.0399077277970017
56,buffer,24,1721,1.0399077277970017
56,buffer,24,1933,1.0399077277970017
56,buffer,24,2017,1.0399077277970017
56,buffer,24,2029,1.0399077277970017
56,buffer,26,2314,1.0399077277970017
56,buffer,26,2315,1.0399077277970017
56,buffer,26,2316,1.0399077277970017
56,buffer,26,2317,1.0399077277970017
56,buffer,27,1419,1.0399077277970017
56,buffer,31,768,1.0399077277970017
56,buffer,31,771,1.0399077277970017
57,buffer,2,1839,1.0584775086505196
57,buffer,4,1311,1.0584775086505196
57,buffer,5,2018,1.0584775086505196
57,buffer,5,2024,1.0584775086505196
57,buffer,7,1799,1.0584775086505196
57,buffer,7,2341,1.0584775086505196
57,buffer,7,2342,1.0584775086505196
57,buffer,7,2343,1.0584775086505196
57,buffer,8,121,1.0584775086505196
57,buffer,8,152,1.0584775086505196
