ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00241,0.342]",1,buffer,0,0,0
"(0.342,0.665]",2,buffer,0,0.3176470588235294,0
"(0.665,0.988]",3,buffer,0,0.6352941176470588,0
"(0.988,1.31]",4,buffer,770,0.9529411764705882,0.8929527207850134
"(1.31,1.63]",5,buffer,662,1.2705882352941176,0.767707404103479
"(1.63,1.96]",6,buffer,493,1.588235294117647,0.5717216770740411
"(1.96,2.28]",7,buffer,616,1.9058823529411764,0.7143621766280107
"(2.28,2.6]",8,buffer,656,2.223529411764706,0.7607493309545049
"(2.6,2.93]",9,buffer,514,2.541176470588235,0.5960749330954506
"(2.93,3.25]",10,buffer,616,2.8588235294117643,0.7143621766280107
"(3.25,3.57]",11,buffer,674,3.176470588235294,0.7816235504014274
"(3.57,3.9]",12,buffer,639,3.4941176470588236,0.7410347903657449
"(3.9,4.22]",13,buffer,930,3.8117647058823527,1.0785013380909902
"(4.22,4.54]",14,buffer,1150,4.129411764705882,1.3336306868867083
"(4.54,4.87]",15,buffer,369,4.447058823529412,0.42792149866190904
"(4.54,4.87]",15,dye,852,4.764705882352941,0.9880463871543266
"(4.87,5.19]",16,dye,1441,5.08235294117647,1.6710972346119537
"(5.19,5.51]",17,dye,1895,5.3999999999999995,2.197591436217663
"(5.51,5.83]",18,dye,2166,5.717647058823529,2.511864406779661
"(5.83,6.16]",19,dye,2168,6.035294117647059,2.5141837644959857
"(6.16,6.48]",20,dye,1981,6.352941176470588,2.2973238180196254
"(6.48,6.8]",21,dye,1749,6.670588235294117,2.028278322925959
"(6.8,7.13]",22,dye,1790,6.988235294117647,2.0758251561106156
"(7.13,7.45]",23,dye,1814,7.305882352941176,2.103657448706512
"(7.45,7.77]",24,dye,1675,7.6235294117647054,1.9424620874219447
"(7.77,8.1]",25,dye,1389,7.941176470588235,1.6107939339875113
"(8.1,8.42]",26,dye,1567,8.258823529411764,1.8172167707404105
"(8.42,8.74]",27,dye,1270,8.576470588235294,1.472792149866191
"(8.74,9.07]",28,dye,1438,8.894117647058824,1.6676181980374667
"(9.07,9.39]",29,dye,1493,9.211764705882352,1.7314005352363961
"(9.39,9.71]",30,dye,1351,9.529411764705882,1.5667261373773418
"(9.71,10]",31,dye,1334,9.84705882352941,1.5470115967885818
"(10,10.4]",32,dye,1206,10.16470588235294,1.3985727029438002
"(10.4,10.7]",33,dye,1046,10.48235294117647,1.2130240856378234
"(10.7,11]",34,buffer,260,10.799999999999999,0.30151650312221234
"(10.7,11]",34,dye,723,11.117647058823529,0.8384478144513827
"(11,11.3]",35,buffer,599,11.435294117647057,0.6946476360392507
"(11.3,11.7]",36,buffer,630,11.752941176470587,0.7305976806422837
"(11.7,12]",37,buffer,538,12.070588235294117,0.623907225691347
"(12,12.3]",38,buffer,510,12.388235294117646,0.5914362176628011
"(12.3,12.6]",39,buffer,339,12.705882352941176,0.3931311329170384
"(12.6,12.9]",40,buffer,481,13.023529411764706,0.5578055307760929
"(12.9,13.3]",41,buffer,587,13.341176470588234,0.6807314897413025
"(13.3,13.6]",42,buffer,427,13.658823529411764,0.4951828724353256
"(13.6,13.9]",43,buffer,469,13.976470588235294,0.5438893844781445
"(13.9,14.2]",44,buffer,518,14.294117647058822,0.6007136485280999
"(14.2,14.6]",45,buffer,462,14.611764705882353,0.535771632471008
"(14.6,14.9]",46,buffer,522,14.92941176470588,0.6053523639607493
"(14.9,15.2]",47,buffer,61,15.247058823529411,0.07074041034790367
"(15.2,15.5]",48,buffer,0,15.564705882352941,0
"(15.5,15.9]",49,buffer,0,15.88235294117647,0
"(15.9,16.2]",50,buffer,0,16.2,0
