ypos,lum_bin,worm,time,y_mm
53,buffer,1,358,1.0006415915915918
53,buffer,1,1631,1.0006415915915918
53,buffer,1,1690,1.0006415915915918
53,buffer,1,1736,1.0006415915915918
53,buffer,1,1746,1.0006415915915918
53,buffer,1,1747,1.0006415915915918
53,buffer,1,1748,1.0006415915915918
53,buffer,1,2179,1.0006415915915918
53,buffer,2,1016,1.0006415915915918
53,buffer,2,1224,1.0006415915915918
53,buffer,2,1225,1.0006415915915918
53,buffer,2,1226,1.0006415915915918
53,buffer,2,1229,1.0006415915915918
53,buffer,3,1616,1.0006415915915918
53,buffer,3,1865,1.0006415915915918
53,buffer,3,2018,1.0006415915915918
53,buffer,3,2196,1.0006415915915918
53,buffer,4,1169,1.0006415915915918
53,buffer,5,1957,1.0006415915915918
53,buffer,6,936,1.0006415915915918
53,buffer,7,159,1.0006415915915918
53,buffer,8,1247,1.0006415915915918
53,buffer,8,1248,1.0006415915915918
53,buffer,8,1360,1.0006415915915918
53,buffer,8,1361,1.0006415915915918
53,buffer,9,971,1.0006415915915918
53,buffer,9,972,1.0006415915915918
53,buffer,9,1251,1.0006415915915918
53,buffer,9,1337,1.0006415915915918
53,buffer,9,1338,1.0006415915915918
53,buffer,9,1339,1.0006415915915918
53,buffer,10,974,1.0006415915915918
53,buffer,10,979,1.0006415915915918
53,buffer,10,1842,1.0006415915915918
53,buffer,11,351,1.0006415915915918
53,buffer,11,355,1.0006415915915918
53,buffer,11,356,1.0006415915915918
53,buffer,12,1194,1.0006415915915918
53,buffer,13,207,1.0006415915915918
53,buffer,13,616,1.0006415915915918
53,buffer,13,620,1.0006415915915918
53,buffer,13,685,1.0006415915915918
53,buffer,15,1481,1.0006415915915918
53,buffer,15,1723,1.0006415915915918
53,buffer,16,696,1.0006415915915918
53,buffer,16,697,1.0006415915915918
53,buffer,16,698,1.0006415915915918
53,buffer,16,2189,1.0006415915915918
53,buffer,16,2191,1.0006415915915918
53,buffer,16,2194,1.0006415915915918
53,buffer,16,2196,1.0006415915915918
53,buffer,16,2197,1.0006415915915918
53,buffer,16,2198,1.0006415915915918
53,buffer,16,2200,1.0006415915915918
53,buffer,16,2201,1.0006415915915918
53,buffer,17,527,1.0006415915915918
53,buffer,17,535,1.0006415915915918
53,buffer,17,577,1.0006415915915918
53,buffer,17,1175,1.0006415915915918
53,buffer,17,2014,1.0006415915915918
53,buffer,18,266,1.0006415915915918
53,buffer,18,414,1.0006415915915918
53,buffer,18,768,1.0006415915915918
53,buffer,18,778,1.0006415915915918
53,buffer,18,913,1.0006415915915918
53,buffer,18,914,1.0006415915915918
53,buffer,18,961,1.0006415915915918
53,buffer,18,1009,1.0006415915915918
53,buffer,18,2232,1.0006415915915918
53,buffer,18,2342,1.0006415915915918
53,buffer,21,2027,1.0006415915915918
53,buffer,21,2032,1.0006415915915918
53,buffer,22,949,1.0006415915915918
53,buffer,22,996,1.0006415915915918
53,buffer,22,1776,1.0006415915915918
53,buffer,22,1839,1.0006415915915918
53,buffer,22,1845,1.0006415915915918
53,buffer,26,1739,1.0006415915915918
53,buffer,26,1794,1.0006415915915918
53,buffer,26,1969,1.0006415915915918
53,buffer,27,1643,1.0006415915915918
53,buffer,27,2008,1.0006415915915918
53,buffer,28,330,1.0006415915915918
53,buffer,28,331,1.0006415915915918
53,buffer,28,619,1.0006415915915918
53,buffer,28,2029,1.0006415915915918
53,buffer,28,2032,1.0006415915915918
53,buffer,29,180,1.0006415915915918
53,buffer,29,181,1.0006415915915918
53,buffer,29,463,1.0006415915915918
53,buffer,29,485,1.0006415915915918
53,buffer,29,487,1.0006415915915918
53,buffer,29,694,1.0006415915915918
53,buffer,29,824,1.0006415915915918
53,buffer,29,1526,1.0006415915915918
53,buffer,29,1596,1.0006415915915918
53,buffer,29,2275,1.0006415915915918
53,buffer,30,85,1.0006415915915918
53,buffer,30,89,1.0006415915915918
53,buffer,30,90,1.0006415915915918
53,buffer,30,91,1.0006415915915918
53,buffer,30,92,1.0006415915915918
53,buffer,30,93,1.0006415915915918
53,buffer,30,94,1.0006415915915918
53,buffer,30,2182,1.0006415915915918
53,buffer,31,232,1.0006415915915918
53,buffer,31,1943,1.0006415915915918
53,buffer,31,2142,1.0006415915915918
53,buffer,32,318,1.0006415915915918
53,buffer,32,320,1.0006415915915918
53,buffer,32,398,1.0006415915915918
53,buffer,32,1289,1.0006415915915918
53,buffer,32,1290,1.0006415915915918
53,buffer,32,1291,1.0006415915915918
53,buffer,32,1292,1.0006415915915918
53,buffer,32,1295,1.0006415915915918
53,buffer,32,1301,1.0006415915915918
53,buffer,32,1785,1.0006415915915918
53,buffer,32,1788,1.0006415915915918
53,buffer,32,1869,1.0006415915915918
53,buffer,32,1870,1.0006415915915918
53,buffer,32,1872,1.0006415915915918
53,buffer,35,2175,1.0006415915915918
53,buffer,36,2397,1.0006415915915918
54,buffer,1,356,1.0195216216216219
54,buffer,1,381,1.0195216216216219
54,buffer,1,384,1.0195216216216219
54,buffer,1,1609,1.0195216216216219
54,buffer,1,1612,1.0195216216216219
54,buffer,1,1613,1.0195216216216219
54,buffer,1,1732,1.0195216216216219
54,buffer,1,1745,1.0195216216216219
54,buffer,1,2216,1.0195216216216219
54,buffer,1,2326,1.0195216216216219
54,buffer,2,1227,1.0195216216216219
54,buffer,2,1228,1.0195216216216219
54,buffer,2,1230,1.0195216216216219
54,buffer,2,1231,1.0195216216216219
54,buffer,2,1232,1.0195216216216219
54,buffer,2,1233,1.0195216216216219
54,buffer,2,1234,1.0195216216216219
54,buffer,3,332,1.0195216216216219
54,buffer,4,827,1.0195216216216219
54,buffer,4,1100,1.0195216216216219
54,buffer,4,1136,1.0195216216216219
54,buffer,5,1882,1.0195216216216219
54,buffer,5,2172,1.0195216216216219
54,buffer,6,2004,1.0195216216216219
54,buffer,7,166,1.0195216216216219
54,buffer,8,1261,1.0195216216216219
54,buffer,8,1500,1.0195216216216219
54,buffer,8,1501,1.0195216216216219
54,buffer,8,1502,1.0195216216216219
54,buffer,8,1503,1.0195216216216219
54,buffer,8,1506,1.0195216216216219
54,buffer,8,1507,1.0195216216216219
54,buffer,8,1508,1.0195216216216219
54,buffer,8,1510,1.0195216216216219
54,buffer,8,1530,1.0195216216216219
54,buffer,9,973,1.0195216216216219
54,buffer,9,981,1.0195216216216219
54,buffer,9,985,1.0195216216216219
54,buffer,9,1097,1.0195216216216219
54,buffer,9,1199,1.0195216216216219
54,buffer,9,1336,1.0195216216216219
54,buffer,10,868,1.0195216216216219
54,buffer,10,879,1.0195216216216219
54,buffer,10,981,1.0195216216216219
54,buffer,10,1844,1.0195216216216219
54,buffer,11,493,1.0195216216216219
54,buffer,11,1200,1.0195216216216219
54,buffer,11,2215,1.0195216216216219
