ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00224,0.337]",1,buffer,0,0,0
"(0.337,0.656]",2,buffer,0,0.3176470588235294,0
"(0.656,0.975]",3,buffer,0,0.6352941176470588,0
"(0.975,1.29]",4,buffer,101,0.9529411764705882,0.33056394763343405
"(1.29,1.61]",5,buffer,103,1.2705882352941176,0.33710976837865053
"(1.61,1.93]",6,buffer,95,1.588235294117647,0.3109264853977845
"(1.93,2.25]",7,buffer,24,1.9058823529411764,0.07854984894259819
"(2.25,2.57]",8,buffer,22,2.223529411764706,0.07200402819738166
"(2.57,2.89]",9,buffer,15,2.541176470588235,0.04909365558912387
"(2.89,3.21]",10,buffer,38,2.8588235294117643,0.12437059415911379
"(3.21,3.53]",11,buffer,0,3.176470588235294,0
"(3.53,3.85]",12,buffer,0,3.4941176470588236,0
"(3.85,4.16]",13,buffer,0,3.8117647058823527,0
"(4.16,4.48]",14,buffer,34,4.129411764705882,0.11127895266868076
"(4.48,4.8]",15,buffer,99,4.447058823529412,0.3240181268882175
"(4.48,4.8]",15,dye,206,4.764705882352941,0.6742195367573011
"(4.8,5.12]",16,dye,401,5.08235294117647,1.3124370594159114
"(5.12,5.44]",17,dye,520,5.3999999999999995,1.701913393756294
"(5.44,5.76]",18,dye,302,5.717647058823529,0.9884189325276939
"(5.76,6.08]",19,dye,434,6.035294117647059,1.4204431017119838
"(6.08,6.4]",20,dye,346,6.352941176470588,1.1324269889224572
"(6.4,6.72]",21,dye,422,6.670588235294117,1.3811681772406847
"(6.72,7.04]",22,dye,441,6.988235294117647,1.4433534743202416
"(7.04,7.35]",23,dye,557,7.305882352941176,1.8230110775427995
"(7.35,7.67]",24,dye,822,7.6235294117647054,2.690332326283988
"(7.67,7.99]",25,dye,760,7.941176470588235,2.487411883182276
"(7.99,8.31]",26,dye,857,8.258823529411764,2.8048841893252767
"(8.31,8.63]",27,dye,755,8.576470588235294,2.4710473313192347
"(8.63,8.95]",28,dye,677,8.894117647058824,2.2157603222557904
"(8.95,9.27]",29,dye,520,9.211764705882352,1.701913393756294
"(9.27,9.59]",30,dye,577,9.529411764705882,1.8884692849949647
"(9.59,9.91]",31,dye,404,9.84705882352941,1.3222557905337362
"(9.91,10.2]",32,dye,526,10.16470588235294,1.7215508559919435
"(10.2,10.5]",33,dye,560,10.48235294117647,1.8328298086606243
"(10.5,10.9]",34,dye,685,10.799999999999999,2.2419436052366564
"(10.9,11.2]",35,dye,1032,11.117647058823529,3.377643504531722
"(11.2,11.5]",36,buffer,436,11.435294117647057,1.4269889224572003
"(11.2,11.5]",36,dye,622,11.752941176470587,2.0357502517623365
"(11.5,11.8]",37,buffer,218,12.070588235294117,0.7134944612286002
"(11.8,12.1]",38,buffer,250,12.388235294117646,0.8182275931520644
"(12.1,12.5]",39,buffer,331,12.705882352941176,1.0833333333333333
"(12.5,12.8]",40,buffer,332,13.023529411764706,1.0866062437059416
"(12.8,13.1]",41,buffer,85,13.341176470588234,0.2781973816717019
"(13.1,13.4]",42,buffer,56,13.658823529411764,0.18328298086606243
"(13.4,13.7]",43,buffer,112,13.976470588235294,0.36656596173212486
"(13.7,14.1]",44,buffer,280,14.294117647058822,0.9164149043303121
"(14.1,14.4]",45,buffer,348,14.611764705882353,1.1389728096676737
"(14.4,14.7]",46,buffer,310,14.92941176470588,1.01460221550856
"(14.7,15]",47,buffer,173,15.247058823529411,0.5662134944612286
"(15,15.3]",48,buffer,0,15.564705882352941,0
"(15.3,15.6]",49,buffer,0,15.88235294117647,0
"(15.6,16]",50,buffer,0,16.2,0
