ypos,lum_bin,worm,time,y_mm
55,buffer,1,2237,1.0001608974358984
55,buffer,1,2238,1.0001608974358984
55,buffer,1,2239,1.0001608974358984
55,buffer,4,912,1.0001608974358984
55,buffer,4,915,1.0001608974358984
55,buffer,4,916,1.0001608974358984
55,buffer,4,1440,1.0001608974358984
55,buffer,10,1815,1.0001608974358984
55,buffer,10,1816,1.0001608974358984
56,buffer,1,2240,1.018345641025642
56,buffer,1,2241,1.018345641025642
56,buffer,4,917,1.018345641025642
56,buffer,4,918,1.018345641025642
56,buffer,4,930,1.018345641025642
56,buffer,4,931,1.018345641025642
56,buffer,4,932,1.018345641025642
56,buffer,4,1441,1.018345641025642
56,buffer,4,1572,1.018345641025642
56,buffer,4,1934,1.018345641025642
56,buffer,4,2078,1.018345641025642
56,buffer,10,1817,1.018345641025642
56,buffer,10,1818,1.018345641025642
56,buffer,10,1823,1.018345641025642
57,buffer,1,2328,1.0365303846153857
57,buffer,4,919,1.0365303846153857
57,buffer,4,1935,1.0365303846153857
57,buffer,10,1819,1.0365303846153857
58,buffer,1,2242,1.0547151282051292
58,buffer,1,2243,1.0547151282051292
58,buffer,1,2244,1.0547151282051292
59,buffer,1,2245,1.0728998717948728
59,buffer,4,920,1.0728998717948728
59,buffer,4,928,1.0728998717948728
59,buffer,4,929,1.0728998717948728
59,buffer,10,1822,1.0728998717948728
60,buffer,1,2246,1.0910846153846165
60,buffer,4,921,1.0910846153846165
60,buffer,4,1442,1.0910846153846165
60,buffer,4,1571,1.0910846153846165
60,buffer,10,1820,1.0910846153846165
60,buffer,10,1821,1.0910846153846165
61,buffer,4,922,1.10926935897436
61,buffer,4,1937,1.10926935897436
61,buffer,4,1938,1.10926935897436
61,buffer,4,1939,1.10926935897436
61,buffer,4,1940,1.10926935897436
61,buffer,4,1941,1.10926935897436
61,buffer,4,2077,1.10926935897436
62,buffer,4,927,1.1274541025641036
62,buffer,4,1443,1.1274541025641036
62,buffer,4,1570,1.1274541025641036
62,buffer,4,1936,1.1274541025641036
62,buffer,4,1942,1.1274541025641036
63,buffer,1,2247,1.1456388461538474
63,buffer,1,2248,1.1456388461538474
63,buffer,4,923,1.1456388461538474
63,buffer,4,1943,1.1456388461538474
63,buffer,4,1944,1.1456388461538474
63,buffer,4,1945,1.1456388461538474
63,buffer,4,2076,1.1456388461538474
64,buffer,1,2327,1.163823589743591
64,buffer,4,926,1.163823589743591
64,buffer,4,1569,1.163823589743591
65,buffer,1,2249,1.1820083333333344
65,buffer,4,924,1.1820083333333344
65,buffer,4,925,1.1820083333333344
65,buffer,4,1444,1.1820083333333344
65,buffer,4,1568,1.1820083333333344
65,buffer,4,1946,1.1820083333333344
66,buffer,4,1567,1.2001930769230782
66,buffer,4,1947,1.2001930769230782
66,buffer,4,2075,1.2001930769230782
67,buffer,1,2250,1.2183778205128217
67,buffer,4,1445,1.2183778205128217
67,buffer,4,2074,1.2183778205128217
68,buffer,1,2251,1.2365625641025653
68,buffer,4,1566,1.2365625641025653
69,buffer,1,2252,1.254747307692309
69,buffer,1,2323,1.254747307692309
69,buffer,1,2324,1.254747307692309
69,buffer,1,2325,1.254747307692309
69,buffer,1,2326,1.254747307692309
69,buffer,4,1565,1.254747307692309
69,buffer,4,2073,1.254747307692309
70,buffer,1,2253,1.2729320512820526
70,buffer,1,2254,1.2729320512820526
70,buffer,1,2259,1.2729320512820526
70,buffer,1,2260,1.2729320512820526
70,buffer,1,2261,1.2729320512820526
70,buffer,1,2262,1.2729320512820526
70,buffer,1,2263,1.2729320512820526
70,buffer,4,1948,1.2729320512820526
71,buffer,1,2255,1.291116794871796
71,buffer,1,2256,1.291116794871796
71,buffer,1,2257,1.291116794871796
71,buffer,1,2258,1.291116794871796
71,buffer,1,2264,1.291116794871796
71,buffer,1,2318,1.291116794871796
71,buffer,1,2319,1.291116794871796
71,buffer,4,1446,1.291116794871796
71,buffer,4,2072,1.291116794871796
72,buffer,1,2265,1.3093015384615398
72,buffer,1,2266,1.3093015384615398
72,buffer,4,1564,1.3093015384615398
72,buffer,4,1949,1.3093015384615398
72,buffer,4,2071,1.3093015384615398
73,buffer,1,2267,1.3274862820512834
73,buffer,1,2268,1.3274862820512834
73,buffer,1,2320,1.3274862820512834
73,buffer,1,2321,1.3274862820512834
73,buffer,1,2322,1.3274862820512834
73,buffer,4,1563,1.3274862820512834
73,buffer,4,1950,1.3274862820512834
74,buffer,1,2269,1.345671025641027
74,buffer,1,2317,1.345671025641027
75,buffer,1,2270,1.3638557692307707
75,buffer,1,2271,1.3638557692307707
75,buffer,4,1562,1.3638557692307707
75,buffer,4,1951,1.3638557692307707
75,buffer,4,1959,1.3638557692307707
75,buffer,4,2070,1.3638557692307707
76,buffer,1,2272,1.3820405128205142
76,buffer,4,1447,1.3820405128205142
76,buffer,4,1952,1.3820405128205142
76,buffer,4,1956,1.3820405128205142
76,buffer,4,1957,1.3820405128205142
76,buffer,4,1958,1.3820405128205142
77,buffer,1,2273,1.4002252564102577
77,buffer,4,1955,1.4002252564102577
77,buffer,4,2069,1.4002252564102577
78,buffer,1,2274,1.4184100000000015
78,buffer,1,2316,1.4184100000000015
78,buffer,4,1561,1.4184100000000015
78,buffer,4,1953,1.4184100000000015
78,buffer,4,1954,1.4184100000000015
78,buffer,4,1960,1.4184100000000015
79,buffer,1,2275,1.436594743589745
79,buffer,4,1448,1.436594743589745
79,buffer,4,1560,1.436594743589745
80,buffer,1,2277,1.4547794871794886
80,buffer,1,2278,1.4547794871794886
80,buffer,1,2279,1.4547794871794886
80,buffer,1,2280,1.4547794871794886
