ypos,lum_bin,worm,time,y_mm
54,buffer,1,808,1.0032526595744684
54,buffer,1,809,1.0032526595744684
54,buffer,1,829,1.0032526595744684
54,buffer,1,1558,1.0032526595744684
54,buffer,1,1604,1.0032526595744684
54,buffer,1,2103,1.0032526595744684
54,buffer,3,558,1.0032526595744684
54,buffer,3,563,1.0032526595744684
54,buffer,3,640,1.0032526595744684
54,buffer,3,642,1.0032526595744684
54,buffer,3,1126,1.0032526595744684
54,buffer,6,1292,1.0032526595744684
54,buffer,6,1294,1.0032526595744684
54,buffer,6,1303,1.0032526595744684
54,buffer,6,2016,1.0032526595744684
54,buffer,7,1779,1.0032526595744684
54,buffer,7,2214,1.0032526595744684
54,buffer,9,294,1.0032526595744684
54,buffer,9,687,1.0032526595744684
54,buffer,10,615,1.0032526595744684
54,buffer,10,812,1.0032526595744684
54,buffer,11,1169,1.0032526595744684
54,buffer,11,1176,1.0032526595744684
54,buffer,13,1087,1.0032526595744684
54,buffer,13,1765,1.0032526595744684
54,buffer,13,1766,1.0032526595744684
54,buffer,14,2,1.0032526595744684
54,buffer,14,3,1.0032526595744684
54,buffer,14,4,1.0032526595744684
54,buffer,14,5,1.0032526595744684
54,buffer,14,13,1.0032526595744684
54,buffer,14,14,1.0032526595744684
54,buffer,14,15,1.0032526595744684
54,buffer,14,19,1.0032526595744684
54,buffer,14,38,1.0032526595744684
54,buffer,14,46,1.0032526595744684
54,buffer,14,48,1.0032526595744684
54,buffer,14,49,1.0032526595744684
54,buffer,14,50,1.0032526595744684
54,buffer,14,51,1.0032526595744684
54,buffer,14,52,1.0032526595744684
54,buffer,14,144,1.0032526595744684
54,buffer,15,767,1.0032526595744684
54,buffer,15,1524,1.0032526595744684
54,buffer,15,1528,1.0032526595744684
54,buffer,15,1535,1.0032526595744684
54,buffer,15,1772,1.0032526595744684
54,buffer,16,132,1.0032526595744684
54,buffer,16,273,1.0032526595744684
54,buffer,16,2148,1.0032526595744684
54,buffer,16,2296,1.0032526595744684
54,buffer,19,819,1.0032526595744684
54,buffer,19,827,1.0032526595744684
54,buffer,19,830,1.0032526595744684
54,buffer,19,831,1.0032526595744684
54,buffer,19,832,1.0032526595744684
54,buffer,19,843,1.0032526595744684
54,buffer,19,1741,1.0032526595744684
54,buffer,21,112,1.0032526595744684
54,buffer,21,206,1.0032526595744684
54,buffer,21,558,1.0032526595744684
54,buffer,21,567,1.0032526595744684
54,buffer,21,695,1.0032526595744684
54,buffer,22,2155,1.0032526595744684
54,buffer,23,80,1.0032526595744684
54,buffer,23,84,1.0032526595744684
54,buffer,23,903,1.0032526595744684
54,buffer,23,905,1.0032526595744684
54,buffer,23,1290,1.0032526595744684
54,buffer,23,1315,1.0032526595744684
54,buffer,27,1900,1.0032526595744684
54,buffer,27,2061,1.0032526595744684
54,buffer,28,1090,1.0032526595744684
54,buffer,29,136,1.0032526595744684
54,buffer,29,137,1.0032526595744684
54,buffer,29,138,1.0032526595744684
