userInput,arena,background,NumArenas,pixelSize,movSize_1,movSize_2,movSize_3,originalFilename,originalPath,outputPaths,wormMovieName,bgMovieName,scalingFactor,wormLuminaceDistribution,bgLuminaceDistribution
,,,1,56.9565217391304,1200,1920,3,20202906_N2_R_HEX_IAA_10000.avi,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\HEX-IAA\HEX_10000\20200629_N2_R_HEX_IAA_10000\,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\HEX-IAA\HEX_10000\20200629_N2_R_HEX_IAA_10000\20202006_N2_R_HEX_IAA_10000,20202006_N2_R_HEX_IAA_10000,20202006_N2_R_HEX_IAA_10000,4.580471,,
