animal,animal_num,time_at_maxON,stim_ON_delF,time_at_maxOFF,stim_OFF_delF
20220212_AWC_WT_HEX_IAA_1K/20220212_AWC_WT_HEX_IAA_1K__1/20220212_AWC_WT_HEX_IAA_1K__1_ImageJ_data.csv,1,34,0.19969651789194057,68,2.820892750891309
20220212_AWC_WT_HEX_IAA_1K/20220212_AWC_WT_HEX_IAA_1K__2/20220212_AWC_WT_HEX_IAA_1K__2_ImageJ_data.csv,2,36.5,2.1743519729251592,60.75,1.160468425505731
20220212_AWC_WT_HEX_IAA_1K/20220212_AWC_WT_HEX_IAA_1K__3/20220212_AWC_WT_HEX_IAA_1K__3_ImageJ_data.csv,3,37.25,0.19114451406974858,70.25,2.081052579912513
20220212_AWC_WT_HEX_IAA_1K/20220212_AWC_WT_HEX_IAA_1K__4/20220212_AWC_WT_HEX_IAA_1K__4_ImageJ_data.csv,4,37.5,1.8186556003389,60.75,0.5822851086915374
20220212_AWC_WT_HEX_IAA_1K/20220212_AWC_WT_HEX_IAA_1K__5/20220212_AWC_WT_HEX_IAA_1K__5_ImageJ_data.csv,5,39.75,2.1379409070298303,60.75,1.136368080513369
20220213_AWC_WT_HEX_IAA_1K/20220213_AWC_WT_HEX_IAA_1K__1/20220213_AWC_WT_HEX_IAA_1K__1_ImageJ_data.csv,6,37.5,3.07387672893798,60.75,1.366841944695149
20220213_AWC_WT_HEX_IAA_1K/20220213_AWC_WT_HEX_IAA_1K__2/20220213_AWC_WT_HEX_IAA_1K__2_ImageJ_data.csv,7,32.25,-0.08338124236619257,64,3.7953109169680417
20220213_AWC_WT_HEX_IAA_1K/20220213_AWC_WT_HEX_IAA_1K__3/20220213_AWC_WT_HEX_IAA_1K__3_ImageJ_data.csv,8,36.5,2.2016536178584554,60.75,0.7708739819746602
20220213_AWC_WT_HEX_IAA_1K/20220213_AWC_WT_HEX_IAA_1K__4/20220213_AWC_WT_HEX_IAA_1K__4_ImageJ_data.csv,9,38.25,-0.251247480058028,62.5,2.991702859421349
20220213_AWC_WT_HEX_IAA_1K/20220213_AWC_WT_HEX_IAA_1K__5/20220213_AWC_WT_HEX_IAA_1K__5_ImageJ_data.csv,10,38.5,2.43702241653104,60.75,0.9051145028690195
