animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20210909_AWC_WT_preexposure_HEX_10K/20210909_AWC_WT_preexposure_HEX_10K__1/20210909_AWC_WT_preexposure_HEX_10K__1_ImageJ_data.csv,1,-0.0206966540480956,270.473,0.25,202.152,0,raw,-1.9004715393597382e-4,cntrl,HEX,OP50,AWC,-0.020506606894159625
20210909_AWC_WT_preexposure_HEX_10K/20210909_AWC_WT_preexposure_HEX_10K__1/20210909_AWC_WT_preexposure_HEX_10K__1_ImageJ_data.csv,1,-0.00200530639333016,271.989,0.5,202.364,0,raw,0.018501300500829466,cntrl,HEX,OP50,AWC,-0.020506606894159625
20210909_AWC_WT_preexposure_HEX_10K/20210909_AWC_WT_preexposure_HEX_10K__1/20210909_AWC_WT_preexposure_HEX_10K__1_ImageJ_data.csv,1,-0.00481474208376964,272.641,0.75,203.212,0,raw,0.015691864810389984,cntrl,HEX,OP50,AWC,-0.020506606894159625
20210909_AWC_WT_preexposure_HEX_10K/20210909_AWC_WT_preexposure_HEX_10K__1/20210909_AWC_WT_preexposure_HEX_10K__1_ImageJ_data.csv,1,0.0295865112685609,274.071,1,202.242,0,raw,0.050093118162720524,cntrl,HEX,OP50,AWC,-0.020506606894159625
20210909_AWC_WT_preexposure_HEX_10K/20210909_AWC_WT_preexposure_HEX_10K__1/20210909_AWC_WT_preexposure_HEX_10K__1_ImageJ_data.csv,1,0.01852077477356057,273.239,1.25,202.182,0,raw,0.0390273816677202,cntrl,HEX,OP50,AWC,-0.020506606894159625
20210909_AWC_WT_preexposure_HEX_10K/20210909_AWC_WT_preexposure_HEX_10K__1/20210909_AWC_WT_preexposure_HEX_10K__1_ImageJ_data.csv,1,0.02639006147790667,273.848,1.5,202.242,0,raw,0.0468966683720663,cntrl,HEX,OP50,AWC,-0.020506606894159625
20210909_AWC_WT_preexposure_HEX_10K/20210909_AWC_WT_preexposure_HEX_10K__1/20210909_AWC_WT_preexposure_HEX_10K__1_ImageJ_data.csv,1,0.01337492062627475,272.668,1.75,201.97,0,raw,0.03388152752043437,cntrl,HEX,OP50,AWC,-0.020506606894159625
20210909_AWC_WT_preexposure_HEX_10K/20210909_AWC_WT_preexposure_HEX_10K__1/20210909_AWC_WT_preexposure_HEX_10K__1_ImageJ_data.csv,1,0.00810006177891708,272.027,2,201.697,0,raw,0.028606668673076707,cntrl,HEX,OP50,AWC,-0.020506606894159625
20210909_AWC_WT_preexposure_HEX_10K/20210909_AWC_WT_preexposure_HEX_10K__1/20210909_AWC_WT_preexposure_HEX_10K__1_ImageJ_data.csv,1,-0.00259299447143202,271.978,2.25,202.394,0,raw,0.017913612422727605,cntrl,HEX,OP50,AWC,-0.020506606894159625
20210909_AWC_WT_preexposure_HEX_10K/20210909_AWC_WT_preexposure_HEX_10K__1/20210909_AWC_WT_preexposure_HEX_10K__1_ImageJ_data.csv,1,-0.01337205385516196,271.408,2.5,202.576,0,raw,0.0071345530389976645,cntrl,HEX,OP50,AWC,-0.020506606894159625
